HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.ControL @CopyRight 赵子祯
Time	HSSBrTqC  	YawMomCom 	
(s)	(kN-m)    	(kN-m)    	
38.600000	0.000000	256392.179144	
38.650000	0.000000	255144.414770	
38.700000	0.000000	254522.753428	
38.750000	0.000000	254523.075285	
38.800000	0.000000	255129.726504	
38.850000	0.000000	256339.341784	
38.900000	0.000000	258172.373513	
38.950000	0.000000	260688.876008	
39.000000	0.000000	263922.658151	
39.050000	0.000000	267935.018590	
39.100000	0.000000	272761.884741	
39.150000	0.000000	278386.632109	
39.200000	0.000000	284718.489330	
39.250000	0.000000	291607.009517	
39.300000	0.000000	298840.409774	
39.350000	0.000000	306105.059156	
39.400000	0.000000	313070.821434	
39.450000	0.000000	319434.560175	
39.500000	0.000000	324867.824535	
39.550000	0.000000	329142.578979	
39.600000	0.000000	332131.268742	
39.650000	0.000000	333835.014630	
39.700000	0.000000	334347.431282	
39.750000	0.000000	333861.285089	
39.800000	0.000000	332645.138825	
39.850000	0.000000	331041.838011	
39.900000	0.000000	329300.871449	
39.950000	0.000000	327645.093795	
40.000000	0.000000	326251.713123	
40.050000	0.000000	325153.503947	
40.100000	0.000000	324297.756659	
40.150000	0.000000	323573.253620	
40.200000	0.000000	322782.185254	
40.250000	0.000000	321710.443324	
40.300000	0.000000	320157.477154	
40.350000	0.000000	317963.479201	
40.400000	0.000000	315072.090111	
40.450000	0.000000	311472.806055	
40.500000	0.000000	307287.849788	
40.550000	0.000000	302722.259597	
40.600000	0.000000	298011.319111	
40.650000	0.000000	293408.578497	
40.700000	0.000000	289182.738188	
40.750000	0.000000	285492.535750	
40.800000	0.000000	282484.717793	
40.850000	0.000000	280264.404798	
40.900000	0.000000	278806.983079	
40.950000	0.000000	278057.588516	
41.000000	0.000000	277944.592996	
41.050000	0.000000	278418.429072	
41.100000	0.000000	279364.483335	
41.150000	0.000000	280712.968699	
41.200000	0.000000	282436.556551	
41.250000	0.000000	284497.123875	
41.300000	0.000000	286875.826345	
41.350000	0.000000	289526.438568	
41.400000	0.000000	292410.297555	
41.450000	0.000000	295468.217114	
41.500000	0.000000	298604.442335	
41.550000	0.000000	301683.166795	
41.600000	0.000000	304537.778552	
41.650000	0.000000	307091.078924	
41.700000	0.000000	309136.914389	
41.750000	0.000000	310556.834421	
41.800000	0.000000	311349.298189	
41.850000	0.000000	311523.109125	
41.900000	0.000000	311183.884647	
41.950000	0.000000	310477.054723	
42.000000	0.000000	309600.658691	
42.050000	0.000000	308782.088188	
42.100000	0.000000	308223.210146	
42.150000	0.000000	308085.943007	
42.200000	0.000000	308519.423179	
42.250000	0.000000	309522.772826	
42.300000	0.000000	310988.329284	
42.350000	0.000000	312796.818978	
42.400000	0.000000	314731.949739	
42.450000	0.000000	316516.154672	
42.500000	0.000000	317939.241447	
42.550000	0.000000	318768.162147	
42.600000	0.000000	318846.214589	
42.650000	0.000000	318070.198557	
42.700000	0.000000	316447.661087	
42.750000	0.000000	313992.553590	
42.800000	0.000000	310830.167854	
42.850000	0.000000	307107.642983	
42.900000	0.000000	302999.773171	
42.950000	0.000000	298698.399680	
43.000000	0.000000	294373.358916	
43.050000	0.000000	290139.689741	
43.100000	0.000000	286062.871413	
43.150000	0.000000	282186.463706	
43.200000	0.000000	278480.859909	
43.250000	0.000000	274890.876604	
43.300000	0.000000	271365.854817	
43.350000	0.000000	267932.508485	
43.400000	0.000000	264517.465939	
43.450000	0.000000	261178.427534	
43.500000	0.000000	257976.287089	
43.550000	0.000000	254957.279217	
43.600000	0.000000	252222.276830	
43.650000	0.000000	249831.077978	
43.700000	0.000000	247889.604448	
43.750000	0.000000	246426.075128	
43.800000	0.000000	245466.327015	
43.850000	0.000000	245029.039972	
43.900000	0.000000	245114.632007	
43.950000	0.000000	245660.001627	
44.000000	0.000000	246647.725143	
44.050000	0.000000	248086.866620	
44.100000	0.000000	249970.838887	
44.150000	0.000000	252329.715939	
44.200000	0.000000	255227.347356	
44.250000	0.000000	258696.806896	
44.300000	0.000000	262786.702400	
44.350000	0.000000	267526.960646	
44.400000	0.000000	272870.288424	
44.450000	0.000000	278734.726326	
44.500000	0.000000	284987.276557	
44.550000	0.000000	291388.408901	
44.600000	0.000000	297740.502262	
44.650000	0.000000	303786.770474	
44.700000	0.000000	309248.515327	
44.750000	0.000000	313931.307838	
44.800000	0.000000	317656.887100	
44.850000	0.000000	320327.383533	
44.900000	0.000000	321929.409367	
44.950000	0.000000	322459.890680	
45.000000	0.000000	322004.361978	
45.050000	0.000000	320747.324146	
45.100000	0.000000	318886.411459	
45.150000	0.000000	316630.613496	
45.200000	0.000000	314172.599379	
45.250000	0.000000	311663.314116	
45.300000	0.000000	309228.870845	
45.350000	0.000000	306910.202158	
45.400000	0.000000	304705.063282	
45.450000	0.000000	302567.365968	
45.500000	0.000000	300439.396267	
45.550000	0.000000	298268.216324	
45.600000	0.000000	296027.023093	
45.650000	0.000000	293690.556635	
45.700000	0.000000	291264.191870	
45.750000	0.000000	288760.016236	
45.800000	0.000000	286227.185164	
45.850000	0.000000	283726.482300	
45.900000	0.000000	281309.173944	
45.950000	0.000000	279032.529861	
46.000000	0.000000	276916.412143	
46.050000	0.000000	275002.881867	
46.100000	0.000000	273273.657977	
46.150000	0.000000	271711.843545	
46.200000	0.000000	270317.386186	
46.250000	0.000000	269065.886547	
46.300000	0.000000	267965.973015	
46.350000	0.000000	267047.405172	
46.400000	0.000000	266284.675300	
46.450000	0.000000	265739.854121	
46.500000	0.000000	265470.843183	
46.550000	0.000000	265513.920458	
46.600000	0.000000	265913.986135	
46.650000	0.000000	266699.452318	
46.700000	0.000000	267848.901141	
46.750000	0.000000	269320.257237	
46.800000	0.000000	271025.510910	
46.850000	0.000000	272855.604923	
46.900000	0.000000	274692.445630	
46.950000	0.000000	276425.500119	
47.000000	0.000000	277978.560736	
47.050000	0.000000	279318.058503	
47.100000	0.000000	280462.474309	
47.150000	0.000000	281436.062887	
47.200000	0.000000	282350.832847	
47.250000	0.000000	283307.086817	
47.300000	0.000000	284397.744071	
47.350000	0.000000	285742.200226	
47.400000	0.000000	287405.140981	
47.450000	0.000000	289407.364276	
47.500000	0.000000	291760.667558	
47.550000	0.000000	294380.190355	
47.600000	0.000000	297154.141678	
47.650000	0.000000	299917.220890	
47.700000	0.000000	302526.031713	
47.750000	0.000000	304809.161548	
47.800000	0.000000	306582.127099	
47.850000	0.000000	307755.277035	
47.900000	0.000000	308208.058904	
47.950000	0.000000	307866.163420	
48.000000	0.000000	306750.076158	
48.050000	0.000000	304839.562040	
48.100000	0.000000	302234.212870	
48.150000	0.000000	298988.445217	
48.200000	0.000000	295126.902950	
48.250000	0.000000	290816.876168	
48.300000	0.000000	286202.782683	
48.350000	0.000000	281380.459056	
48.400000	0.000000	276467.648541	
48.450000	0.000000	271555.453208	
48.500000	0.000000	266705.673599	
48.550000	0.000000	261979.036785	
48.600000	0.000000	257456.906976	
48.650000	0.000000	253215.272335	
48.700000	0.000000	249350.121949	
48.750000	0.000000	245963.413939	
48.800000	0.000000	243112.398893	
48.850000	0.000000	240873.743773	
48.900000	0.000000	239274.149802	
48.950000	0.000000	238324.380764	
49.000000	0.000000	237988.682444	
49.050000	0.000000	238227.747591	
49.100000	0.000000	239020.524227	
49.150000	0.000000	240266.825028	
49.200000	0.000000	241897.809128	
49.250000	0.000000	243870.743852	
49.300000	0.000000	246126.876836	
49.350000	0.000000	248649.108280	
49.400000	0.000000	251410.288970	
49.450000	0.000000	254441.901389	
49.500000	0.000000	257739.473621	
49.550000	0.000000	261331.378086	
49.600000	0.000000	265232.408113	
49.650000	0.000000	269397.740514	
49.700000	0.000000	273781.214920	
49.750000	0.000000	278244.204297	
49.800000	0.000000	282709.451889	
49.850000	0.000000	287042.417152	
49.900000	0.000000	291068.972606	
49.950000	0.000000	294666.908251	
50.000000	0.000000	297730.023771	
50.050000	0.000000	300179.244376	
50.100000	0.000000	301970.081020	
50.150000	0.000000	303079.200573	
50.200000	0.000000	303516.790365	
50.250000	0.000000	303336.982026	
50.300000	0.000000	302661.251773	
50.350000	0.000000	301574.079751	
50.400000	0.000000	300223.107156	
50.450000	0.000000	298739.218510	
50.500000	0.000000	297178.224467	
50.550000	0.000000	295640.140643	
50.600000	0.000000	294156.542800	
50.650000	0.000000	292757.456229	
50.700000	0.000000	291412.542645	
50.750000	0.000000	290090.761710	
50.800000	0.000000	288761.172674	
50.850000	0.000000	287427.080478	
50.900000	0.000000	286054.073614	
50.950000	0.000000	284594.318290	
51.000000	0.000000	283063.752165	
51.050000	0.000000	281450.327437	
51.100000	0.000000	279707.491123	
51.150000	0.000000	277879.812044	
51.200000	0.000000	275950.798686	
51.250000	0.000000	273898.429631	
51.300000	0.000000	271701.845008	
51.350000	0.000000	269351.798650	
51.400000	0.000000	266883.945771	
51.450000	0.000000	264289.701720	
51.500000	0.000000	261602.341625	
51.550000	0.000000	258890.174803	
51.600000	0.000000	256243.219927	
51.650000	0.000000	253718.987462	
51.700000	0.000000	251425.950910	
51.750000	0.000000	249471.842699	
51.800000	0.000000	247937.256214	
51.850000	0.000000	246889.068669	
51.900000	0.000000	246371.232035	
51.950000	0.000000	246409.142172	
52.000000	0.000000	246976.889887	
52.050000	0.000000	248057.181038	
52.100000	0.000000	249566.714483	
52.150000	0.000000	251455.697815	
52.200000	0.000000	253630.515946	
52.250000	0.000000	256041.818180	
52.300000	0.000000	258630.841087	
52.350000	0.000000	261342.367547	
52.400000	0.000000	264189.396581	
52.450000	0.000000	267112.766445	
52.500000	0.000000	270128.332782	
52.550000	0.000000	273233.442567	
52.600000	0.000000	276437.105216	
52.650000	0.000000	279728.683576	
52.700000	0.000000	283077.421329	
52.750000	0.000000	286409.894074	
52.800000	0.000000	289661.607836	
52.850000	0.000000	292736.646440	
52.900000	0.000000	295522.671800	
52.950000	0.000000	297931.619390	
53.000000	0.000000	299830.436177	
53.050000	0.000000	301113.861421	
53.100000	0.000000	301748.501049	
53.150000	0.000000	301657.784572	
53.200000	0.000000	300828.309196	
53.250000	0.000000	299310.531197	
53.300000	0.000000	297092.128941	
53.350000	0.000000	294281.681559	
53.400000	0.000000	290890.110001	
53.450000	0.000000	287069.377112	
53.500000	0.000000	282881.093292	
53.550000	0.000000	278431.420600	
53.600000	0.000000	273840.188109	
53.650000	0.000000	269211.579219	
53.700000	0.000000	264609.800925	
53.750000	0.000000	260137.232766	
53.800000	0.000000	255903.989461	
53.850000	0.000000	251989.442193	
53.900000	0.000000	248475.698022	
53.950000	0.000000	245449.824953	
54.000000	0.000000	242961.702585	
54.050000	0.000000	241003.890632	
54.100000	0.000000	239633.320293	
54.150000	0.000000	238838.618242	
54.200000	0.000000	238611.895857	
54.250000	0.000000	238877.284267	
54.300000	0.000000	239594.428176	
54.350000	0.000000	240688.832356	
54.400000	0.000000	242079.228264	
54.450000	0.000000	243703.384795	
54.500000	0.000000	245473.233611	
54.550000	0.000000	247352.472342	
54.600000	0.000000	249307.611654	
54.650000	0.000000	251321.427781	
54.700000	0.000000	253365.323127	
54.750000	0.000000	255510.772882	
54.800000	0.000000	257752.415746	
54.850000	0.000000	260063.250834	
54.900000	0.000000	262468.713664	
54.950000	0.000000	264967.676242	
55.000000	0.000000	267500.596544	
55.050000	0.000000	270032.577356	
55.100000	0.000000	272520.121031	
55.150000	0.000000	274914.048187	
55.200000	0.000000	277177.736272	
55.250000	0.000000	279245.273428	
55.300000	0.000000	281115.198609	
55.350000	0.000000	282773.382102	
55.400000	0.000000	284188.483582	
55.450000	0.000000	285370.082154	
55.500000	0.000000	286340.760711	
55.550000	0.000000	287137.073541	
55.600000	0.000000	287780.746991	
55.650000	0.000000	288288.190218	
55.700000	0.000000	288735.423859	
55.750000	0.000000	289108.367416	
55.800000	0.000000	289376.571497	
55.850000	0.000000	289544.971040	
55.900000	0.000000	289605.031215	
55.950000	0.000000	289504.219501	
56.000000	0.000000	289185.356380	
56.050000	0.000000	288653.862959	
56.100000	0.000000	287875.817889	
56.150000	0.000000	286776.114636	
56.200000	0.000000	285361.688510	
56.250000	0.000000	283636.442415	
56.300000	0.000000	281564.283705	
56.350000	0.000000	279194.228924	
56.400000	0.000000	276550.388032	
56.450000	0.000000	273608.251396	
56.500000	0.000000	270449.031344	
56.550000	0.000000	267071.478883	
56.600000	0.000000	263517.426045	
56.650000	0.000000	259810.259152	
56.700000	0.000000	256019.324297	
56.750000	0.000000	252228.625314	
56.800000	0.000000	248502.690964	
56.850000	0.000000	244969.060738	
56.900000	0.000000	241755.467523	
56.950000	0.000000	238946.242253	
57.000000	0.000000	236629.354789	
57.050000	0.000000	234872.780615	
57.100000	0.000000	233748.619127	
57.150000	0.000000	233277.944306	
57.200000	0.000000	233456.753262	
57.250000	0.000000	234286.894821	
57.300000	0.000000	235730.996656	
57.350000	0.000000	237790.580036	
57.400000	0.000000	240357.427060	
57.450000	0.000000	243355.854795	
57.500000	0.000000	246715.168138	
57.550000	0.000000	250344.762127	
57.600000	0.000000	254154.038542	
57.650000	0.000000	258063.123553	
57.700000	0.000000	262044.054675	
57.750000	0.000000	266033.200379	
57.800000	0.000000	269977.692493	
57.850000	0.000000	273815.381476	
57.900000	0.000000	277467.983919	
57.950000	0.000000	280873.469655	
58.000000	0.000000	283987.840046	
58.050000	0.000000	286709.662801	
58.100000	0.000000	289027.092265	
58.150000	0.000000	290875.581885	
58.200000	0.000000	29
