HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.ControL @CopyRight 赵子祯
Time	BlPitchC  B_0	BlPitchC  B_2	GenTq     	GenPwr    	
(s)	(deg)     	(deg)     	(kN-m)    	(kW)      	
32.900000	1.645554	1.645554	43.093543	5116.805679	
32.950000	1.644068	1.644068	43.093543	5116.879822	
33.000000	1.642888	1.642888	43.093543	5116.994286	
33.050000	1.642003	1.642003	43.093543	5117.135887	
33.100000	1.641401	1.641401	43.093543	5117.292189	
33.150000	1.641063	1.641063	43.093543	5117.451620	
33.200000	1.640967	1.640967	43.093543	5117.603456	
33.250000	1.641092	1.641092	43.093543	5117.738107	
33.300000	1.641413	1.641413	43.093543	5117.847740	
33.350000	1.641902	1.641902	43.093543	5117.925809	
33.400000	1.642534	1.642534	43.093543	5117.965340	
33.450000	1.643281	1.643281	43.093543	5117.958849	
33.500000	1.644112	1.644112	43.093543	5117.899616	
33.550000	1.644999	1.644999	43.093543	5117.780833	
33.600000	1.645909	1.645909	43.093543	5117.596049	
33.650000	1.646813	1.646813	43.093543	5117.339624	
33.700000	1.647676	1.647676	43.093543	5117.006171	
33.750000	1.648466	1.648466	43.093543	5116.590197	
33.800000	1.649149	1.649149	43.093543	5116.087314	
33.850000	1.649693	1.649693	43.093543	5115.495180	
33.900000	1.650069	1.650069	43.093543	5114.814781	
33.950000	1.650246	1.650246	43.093543	5114.047165	
34.000000	1.650198	1.650198	43.093543	5113.194119	
34.050000	1.649899	1.649899	43.093543	5112.259808	
34.100000	1.649329	1.649329	43.093543	5111.251006	
34.150000	1.648473	1.648473	43.093543	5110.175533	
34.200000	1.647321	1.647321	43.093543	5109.042005	
34.250000	1.645866	1.645866	43.093543	5107.859233	
34.300000	1.644103	1.644103	43.093543	5106.635759	
34.350000	1.642039	1.642039	43.093543	5105.380416	
34.400000	1.639679	1.639679	43.093543	5104.101326	
34.450000	1.637035	1.637035	43.093543	5102.807253	
34.500000	1.634116	1.634116	43.093543	5101.507260	
34.550000	1.630939	1.630939	43.093543	5100.210293	
34.600000	1.627517	1.627517	43.093543	5098.925598	
34.650000	1.623870	1.623870	43.093543	5097.662877	
34.700000	1.620020	1.620020	43.093543	5096.433126	
34.750000	1.615991	1.615991	43.093543	5095.247950	
34.800000	1.611813	1.611813	43.093543	5094.119709	
34.850000	1.607518	1.607518	43.093543	5093.060073	
34.900000	1.603144	1.603144	43.093543	5092.078124	
34.950000	1.598730	1.598730	43.093543	5091.180781	
35.000000	1.594316	1.594316	43.093543	5090.374159	
35.050000	1.589941	1.589941	43.093543	5089.662191	
35.100000	1.585648	1.585648	43.093543	5089.045853	
35.150000	1.581473	1.581473	43.093543	5088.523165	
35.200000	1.577448	1.577448	43.093543	5088.089799	
35.250000	1.573599	1.573599	43.093543	5087.740982	
35.300000	1.569950	1.569950	43.093543	5087.473184	
35.350000	1.566521	1.566521	43.093543	5087.282210	
35.400000	1.563324	1.563324	43.093543	5087.162493	
35.450000	1.560371	1.560371	43.093543	5087.108574	
35.500000	1.557673	1.557673	43.093543	5087.116514	
35.550000	1.555239	1.555239	43.093543	5087.182675	
35.600000	1.553073	1.553073	43.093543	5087.302358	
35.650000	1.551180	1.551180	43.093543	5087.468970	
35.700000	1.549563	1.549563	43.093543	5087.674806	
35.750000	1.548220	1.548220	43.093543	5087.911325	
35.800000	1.547146	1.547146	43.093543	5088.169370	
35.850000	1.546333	1.546333	43.093543	5088.438132	
35.900000	1.545766	1.545766	43.093543	5088.705993	
35.950000	1.545424	1.545424	43.093543	5088.960742	
36.000000	1.545287	1.545287	43.093543	5089.190352	
36.050000	1.545325	1.545325	43.093543	5089.384033	
36.100000	1.545507	1.545507	43.093543	5089.531834	
36.150000	1.545799	1.545799	43.093543	5089.624393	
36.200000	1.546166	1.546166	43.093543	5089.653819	
36.250000	1.546576	1.546576	43.093543	5089.613548	
36.300000	1.546990	1.546990	43.093543	5089.498171	
36.350000	1.547375	1.547375	43.093543	5089.303781	
36.400000	1.547695	1.547695	43.093543	5089.027644	
36.450000	1.547917	1.547917	43.093543	5088.668170	
36.500000	1.548007	1.548007	43.093543	5088.225332	
36.550000	1.547938	1.547938	43.093543	5087.698955	
36.600000	1.547682	1.547682	43.093543	5087.088756	
36.650000	1.547214	1.547214	43.093543	5086.396978	
36.700000	1.546512	1.546512	43.093543	5085.627582	
36.750000	1.545555	1.545555	43.093543	5084.784541	
36.800000	1.544329	1.544329	43.093543	5083.872253	
36.850000	1.542816	1.542816	43.093543	5082.896658	
36.900000	1.541009	1.541009	43.093543	5081.865396	
36.950000	1.538901	1.538901	43.093543	5080.788196	
37.000000	1.536487	1.536487	43.093543	5079.676048	
37.050000	1.533773	1.533773	43.093543	5078.539236	
37.100000	1.530766	1.530766	43.093543	5077.389302	
37.150000	1.527476	1.527476	43.093543	5076.238365	
37.200000	1.523927	1.523927	43.093543	5075.097933	
37.250000	1.520135	1.520135	43.093543	5073.978332	
37.300000	1.516129	1.516129	43.093543	5072.889037	
37.350000	1.511938	1.511938	43.093543	5071.838307	
37.400000	1.507592	1.507592	43.093543	5070.833363	
37.450000	1.503119	1.503119	43.093543	5069.880555	
37.500000	1.498553	1.498553	43.093543	5068.984902	
37.550000	1.493920	1.493920	43.093543	5068.152071	
37.600000	1.489252	1.489252	43.093543	5067.388069	
37.650000	1.484580	1.484580	43.093543	5066.698080	
37.700000	1.479930	1.479930	43.093543	5066.086947	
37.750000	1.475336	1.475336	43.093543	5065.559428	
37.800000	1.470830	1.470830	43.093543	5065.120006	
37.850000	1.466447	1.466447	43.093543	5064.772614	
37.900000	1.462218	1.462218	43.093543	5064.519003	
37.950000	1.458175	1.458175	43.093543	5064.358367	
38.000000	1.454351	1.454351	43.093543	5064.288545	
38.050000	1.450771	1.450771	43.093543	5064.305468	
38.100000	1.447459	1.447459	43.093543	5064.402761	
38.150000	1.444431	1.444431	43.093543	5064.572320	
38.200000	1.441701	1.441701	43.093543	5064.804921	
38.250000	1.439275	1.439275	43.093543	5065.090372	
38.300000	1.437154	1.437154	43.093543	5065.418853	
38.350000	1.435334	1.435334	43.093543	5065.779783	
38.400000	1.433807	1.433807	43.093543	5066.162435	
38.450000	1.432562	1.432562	43.093543	5066.556771	
38.500000	1.431583	1.431583	43.093543	5066.953563	
38.550000	1.430849	1.430849	43.093543	5067.343886	
38.600000	1.430342	1.430342	43.093543	5067.718430	
38.650000	1.430035	1.430035	43.093543	5068.068277	
38.700000	1.429903	1.429903	43.093543	5068.384675	
38.750000	1.429917	1.429917	43.093543	5068.659383	
38.800000	1.430049	1.430049	43.093543	5068.884404	
38.850000	1.430267	1.430267	43.093543	5069.052005	
38.900000	1.430536	1.430536	43.093543	5069.155159	
38.950000	1.430823	1.430823	43.093543	5069.187325	
39.000000	1.431092	1.431092	43.093543	5069.143367	
39.050000	1.431310	1.431310	43.093543	5069.019324	
39.100000	1.431439	1.431439	43.093543	5068.812872	
39.150000	1.431447	1.431447	43.093543	5068.522973	
39.200000	1.431306	1.431306	43.093543	5068.149434	
39.250000	1.430985	1.430985	43.093543	5067.693955	
39.300000	1.430455	1.430455	43.093543	5067.160098	
39.350000	1.429698	1.429698	43.093543	5066.552420	
39.400000	1.428691	1.428691	43.093543	5065.875953	
39.450000	1.427423	1.427423	43.093543	5065.135903	
39.500000	1.425878	1.425878	43.093543	5064.338538	
39.550000	1.424054	1.424054	43.093543	5063.490756	
39.600000	1.421943	1.421943	43.093543	5062.599346	
39.650000	1.419547	1.419547	43.093543	5061.672043	
39.700000	1.416866	1.416866	43.093543	5060.716862	
39.750000	1.413907	1.413907	43.093543	5059.741577	
39.800000	1.410676	1.410676	43.093543	5058.754537	
39.850000	1.407186	1.407186	43.093543	5057.765499	
39.900000	1.403450	1.403450	43.093543	5056.785600	
39.950000	1.399489	1.399489	43.093543	5055.825643	
40.000000	1.395326	1.395326	43.093543	5054.896573	
40.050000	1.390985	1.390985	43.093543	5054.008845	
40.100000	1.386499	1.386499	43.093543	5053.172602	
40.150000	1.381898	1.381898	43.093543	5052.397346	
40.200000	1.377218	1.377218	43.093543	5051.691583	
40.250000	1.372500	1.372500	43.093543	5051.062249	
40.300000	1.367780	1.367780	43.093543	5050.513982	
40.350000	1.363096	1.363096	43.093543	5050.049516	
40.400000	1.358485	1.358485	43.093543	5049.669981	
40.450000	1.353980	1.353980	43.093543	5049.375806	
40.500000	1.349611	1.349611	43.093543	5049.167033	
40.550000	1.345410	1.345410	43.093543	5049.042211	
40.600000	1.341401	1.341401	43.093543	5048.998749	
40.650000	1.337606	1.337606	43.093543	5049.033188	
40.700000	1.334046	1.334046	43.093543	5049.141955	
40.750000	1.330738	1.330738	43.093543	5049.321851	
40.800000	1.327696	1.327696	43.093543	5049.568775	
40.850000	1.324936	1.324936	43.093543	5049.876943	
40.900000	1.322465	1.322465	43.093543	5050.239385	
40.950000	1.320287	1.320287	43.093543	5050.648879	
41.000000	1.318406	1.318406	43.093543	5051.097301	
41.050000	1.316818	1.316818	43.093543	5051.575215	
41.100000	1.315518	1.315518	43.093543	5052.072890	
41.150000	1.314495	1.314495	43.093543	5052.579772	
41.200000	1.313733	1.313733	43.093543	5053.085391	
41.250000	1.313212	1.313212	43.093543	5053.579158	
41.300000	1.312908	1.312908	43.093543	5054.050898	
41.350000	1.312793	1.312793	43.093543	5054.490682	
41.400000	1.312842	1.312842	43.093543	5054.889692	
41.450000	1.313020	1.313020	43.093543	5055.240070	
41.500000	1.313293	1.313293	43.093543	5055.534324	
41.550000	1.313627	1.313627	43.093543	5055.765463	
41.600000	1.313990	1.313990	43.093543	5055.928319	
41.650000	1.314347	1.314347	43.093543	5056.019105	
41.700000	1.314663	1.314663	43.093543	5056.033730	
41.750000	1.314903	1.314903	43.093543	5055.968359	
41.800000	1.315037	1.315037	43.093543	5055.821319	
41.850000	1.315032	1.315032	43.093543	5055.592181	
41.900000	1.314860	1.314860	43.093543	5055.281129	
41.950000	1.314494	1.314494	43.093543	5054.889411	
42.000000	1.313906	1.313906	43.093543	5054.418909	
42.050000	1.313076	1.313076	43.093543	5053.873315	
42.100000	1.311981	1.311981	43.093543	5053.258112	
42.150000	1.310610	1.310610	43.093543	5052.580375	
42.200000	1.308946	1.308946	43.093543	5051.848059	
42.250000	1.306986	1.306986	43.093543	5051.069823	
42.300000	1.304726	1.304726	43.093543	5050.255340	
42.350000	1.302170	1.302170	43.093543	5049.414731	
42.400000	1.299328	1.299328	43.093543	5048.558541	
42.450000	1.296210	1.296210	43.093543	5047.697557	
42.500000	1.292833	1.292833	43.093543	5046.841651	
42.550000	1.289216	1.289216	43.093543	5046.000053	
42.600000	1.285384	1.285384	43.093543	5045.181189	
42.650000	1.281360	1.281360	43.093543	5044.393016	
42.700000	1.277174	1.277174	43.093543	5043.643261	
42.750000	1.272851	1.272851	43.093543	5042.939526	
42.800000	1.268423	1.268423	43.093543	5042.289047	
42.850000	1.263920	1.263920	43.093543	5041.697906	
42.900000	1.259372	1.259372	43.093543	5041.171376	
42.950000	1.254814	1.254814	43.093543	5040.715443	
43.000000	1.250278	1.250278	43.093543	5040.336312	
43.050000	1.245797	1.245797	43.093543	5040.038568	
43.100000	1.241409	1.241409	43.093543	5039.824694	
43.150000	1.237146	1.237146	43.093543	5039.696208	
43.200000	1.233037	1.233037	43.093543	5039.653979	
43.250000	1.229119	1.229119	43.093543	5039.697156	
43.300000	1.225416	1.225416	43.093543	5039.822797	
43.350000	1.221953	1.221953	43.093543	5040.027159	
43.400000	1.218752	1.218752	43.093543	5040.304979	
43.450000	1.215833	1.215833	43.093543	5040.649716	
43.500000	1.213204	1.213204	43.093543	5041.053759	
43.550000	1.210873	1.210873	43.093543	5041.509605	
43.600000	1.208845	1.208845	43.093543	5042.009181	
43.650000	1.207117	1.207117	43.093543	5042.543724	
43.700000	1.205688	1.205688	43.093543	5043.104232	
43.750000	1.204547	1.204547	43.093543	5043.681770	
43.800000	1.203682	1.203682	43.093543	5044.267282	
43.850000	1.203075	1.203075	43.093543	5044.851131	
43.900000	1.202711	1.202711	43.093543	5045.424025	
43.950000	1.202564	1.202564	43.093543	5045.977004	
44.000000	1.202612	1.202612	43.093543	5046.501187	
44.050000	1.202825	1.202825	43.093543	5046.987156	
44.100000	1.203176	1.203176	43.093543	5047.426522	
44.150000	1.203630	1.203630	43.093543	5047.811857	
44.200000	1.204152	1.204152	43.093543	5048.136189	
44.250000	1.204709	1.204709	43.093543	5048.393526	
44.300000	1.205265	1.205265	43.093543	5048.578615	
44.350000	1.205786	1.205786	43.093543	5048.687694	
44.400000	1.206236	1.206236	43.093543	5048.718516	
44.450000	1.206581	1.206581	43.093543	5048.670049	
44.500000	1.206789	1.206789	43.093543	5048.542373	
44.550000	1.206833	1.206833	43.093543	5048.336709	
44.600000	1.206685	1.206685	43.093543	5048.055204	
44.650000	1.206321	1.206321	43.093543	5047.700847	
44.700000	1.205724	1.205724	43.093543	5047.277658	
44.750000	1.204874	1.204874	43.093543	5046.790356	
44.800000	1.203760	1.203760	43.093543	5046.243894	
44.850000	1.202372	1.202372	43.093543	5045.644397	
44.900000	1.200704	1.200704	43.093543	5044.998521	
44.950000	1.198749	1.198749	43.093543	5044.312412	
45.000000	1.196508	1.196508	43.093543	5043.593339	
45.050000	1.193987	1.193987	43.093543	5042.850613	
45.100000	1.191189	1.191189	43.093543	5042.093707	
45.150000	1.188125	1.188125	43.093543	5041.332544	
45.200000	1.184812	1.184812	43.093543	5040.576737	
45.250000	1.181267	1.181267	43.093543	5039.835960	
45.300000	1.177512	1.177512	43.093543	5039.120812	
45.350000	1.173577	1.173577	43.093543	5038.441883	
45.400000	1.169488	1.169488	43.093543	5037.808627	
45.450000	1.165280	1.165280	43.093543	5037.229100	
45.500000	1.160984	1.160984	43.093543	5036.709888	
45.550000	1.156641	1.156641	43.093543	5036.257187	
45.600000	1.152283	1.152283	43.093543	5035.876730	
45.650000	1.147947	1.147947	43.093543	5035.572534	
45.700000	1.143666	1.143666	43.093543	5035.346951	
45.750000	1.139478	1.139478	43.093543	5035.201809	
45.800000	1.135413	1.135413	43.093543	5035.137813	
45.850000	1.131503	1.131503	43.093543	5035.154718	
45.900000	1.127775	1.127775	43.093543	5035.251690	
45.950000	1.124256	1.124256	43.093543	5035.426595	
46.000000	1.120969	1.120969	43.093543	5035.676782	
46.050000	1.117935	1.117935	43.093543	5035.998557	
46.100000	1.115173	1.115173	43.093543	5036.386597	
46.150000	1.112694	1.112694	43.093543	5036.835040	
46.200000	1.110512	1.110512	43.093543	5037.337012	
46.250000	1.108633	1.108633	43.093543	5037.885132	
46.300000	1.107056	1.107056	43.093543	5038.471095	
46.350000	1.105783	1.105783	43.093543	5039.085588	
46.400000	1.104803	1.104803	43.093543	5039.718548	
46.450000	1.104105	1.104105	43.093543	5040.360529	
46.500000	1.103674	1.103674	43.093543	5041.002372	
46.550000	1.103492	1.103492	43.093543	5041.634506	
46.600000	1.103534	1.103534	43.093543	5042.246386	
46.650000	1.103776	1.103776	43.093543	5042.829297	
46.700000	1.104189	1.104189	43.093543	5043.375736	
46.750000	1.104743	1.104743	43.093543	5043.877859	
46.800000	1.105404	1.105404	43.093543	5044.328382	
46.850000	1.106140	1.106140	43.093543	5044.720918	
46.900000	1.106917	1.106917	43.093543	5045.049527	
46.950000	1.107701	1.107701	43.093543	5045.309165	
47.000000	1.108456	1.108456	43.093543	5045.495781	
47.050000	1.109149	1.109149	43.093543	5045.606566	
47.100000	1.109748	1.109748	43.093543	5045.639246	
47.150000	1.110223	1.110223	43.093543	5045.592202	
47.200000	1.110540	1.110540	43.093543	5045.464783	
47.250000	1.110670	1.110670	43.093543	5045.258563	
47.300000	1.110586	1.110586	43.093543	5044.976577	
47.350000	1.110266	1.110266	43.093543	5044.622009	
47.400000	1.109690	1.109690	43.093543	5044.200477	
47.450000	1.108843	1.108843	43.093543	5043.717967	
47.500000	1.107713	1.107713	43.093543	5043.181272	
47.550000	1.106295	1.106295	43.093543	5042.598644	
47.600000	1.104584	1.104584	43.093543	5041.978875	
47.650000	1.102582	1.102582	43.093543	5041.330724	
47.700000	1.100295	1.100295	43.093543	5040.663377	
47.750000	1.097733	1.097733	43.093543	5039.985837	
47.800000	1.094912	1.094912	43.093543	5039.307215	
47.850000	1.091848	1.091848	43.093543	5038.636130	
47.900000	1.088560	1.088560	43.093543	5037.981231	
47.950000	1.085074	1.085074	43.093543	5037.351022	
48.000000	1.081415	1.081415	43.093543	5036.753572	
48.050000	1.077609	1.077609	43.093543	5036.195807	
48.100000	1.073684	1.073684	43.093543	5035.685616	
48.150000	1.069674	1.069674	43.093543	5035.230292	
48.200000	1.065609	1.065609	43.093543	5034.835540	
48.250000	1.061522	1.061522	43.093543	5034.506352	
48.300000	1.057448	1.057448	43.093543	5034.247833	
48.350000	1.053420	1.053420	43.093543	5034.064621	
48.400000	1.049476	1.049476	43.093543	5033.959294	
48.450000	1.045646	1.045646	43.093543	5033.933221	
48.500000	1.041962	1.041962	43.093543	5033.986258	
48.550000	1.038456	1.038456	43.093543	5034.117641	
48.600000	1.035154	1.035154	43.093543	5034.325888	
48.650000	1.032080	1.032080	43.093543	5034.607810	
48.700000	1.029258	1.029258	43.093543	5034.958949	
48.750000	1.026703	1.026703	43.093543	5035.373943	
48.800000	1.024428	1.024428	43.093543	5035.847261	
48.850000	1.022447	1.022447	43.093543	5036.372486	
48.900000	1.020761	1.020761	43.093543	5036.941971	
48.950000	1.019374	1.019374	43.093543	5037.547897	
49.000000	1.018282	1.018282	43.093543	5038.182980	
49.050000	1.017483	1.017483	43.093543	5038.838909	
49.100000	1.016962	1.016962	43.093543	5039.506066	
49.150000	1.016710	1.016710	43.093543	5040.175345	
49.200000	1.016707	1.016707	43.093543	5040.837673	
49.250000	1.016932	1.016932	43.093543	5041.484112	
49.300000	1.017363	1.017363	43.093543	5042.105582	
49.350000	1.017971	1.017971	43.093543	5042.693185	
49.400000	1.018728	1.018728	43.093543	5043.238134	
49.450000	1.019600	1.019600	43.093543	5043.732407	
49.500000	1.020556	1.020556	43.093543	5044.169992	
49.550000	1.021558	1.021558	43.093543	5044.544962	
49.600000	1.022573	1.022573	43.093543	5044.852213	
49.650000	1.023566	1.023566	43.093543	5045.087808	
49.700000	1.024500	1.024500	43.093543	5045.249222	
49.750000	1.025343	1.025343	43.093543	5045.334335	
49.800000	1.026065	1.026065	43.093543	5045.343262	
49.850000	1.026632	1.026632	43.093543	5045.276763	
49.900000	1.027021	1.027021	43.093543	5045.135811	
49.950000	1.027207	1.027207	43.093543	5044.922097	
50.000000	1.027167	1.027167	43.093543	5044.638899	
50.050000	1.026882	1.026882	43.093543	5044.290040	
50.100000	1.026336	1.026336	43.093543	5043.881001	
50.150000	1.025518	1.025518	43.093543	5043.417119	
50.200000	1.024417	1.024417	43.093543	5042.904168	
50.250000	1.023030	1.023030	43.093543	5042.349430	
50.300000	1.021355	1.021355	43.093543	5041.760969	
50.350000	1.019394	1.019394	43.093543	5041.147499	
50.400000	1.017155	1.017155	43.093543	5040.517853	
50.450000	1.014645	1.014645	43.093543	5039.880914	
50.500000	1.011883	1.011883	43.093543	5039.246973	
50.550000	1.008885	1.008885	43.093543	5038.625394	
50.600000	1.005673	1.005673	43.093543	5038.025344	
50.650000	1.002276	1.002276	43.093543	5037.455730	
50.700000	0.998719	0.998719	43.093543	5036.925567	
50.750000	0.995036	0.995036	43.093543	5036.442694	
50.800000	0.991256	0.991256	43.093543	5036.014047	
50.850000	0.987414	0.987414	43.093543	5035.645567	
50.900000	0.983544	0.983544	43.093543	5035.342446	
50.950000	0.979681	0.979681	43.093543	5035.109691	
51.000000	0.975864	0.975864	43.093543	5034.950794	
51.050000	0.972124	0.972124	43.093543	5034.867453	
51.100000	0.968495	0.968495	43.093543	5034.861109	
51.150000	0.965009	0.965009	43.093543	5034.932073	
51.200000	0.961695	0.961695	43.093543	5035.079977	
51.250000	0.958581	0.958581	43.093543	5035.303473	
51.300000	0.955691	0.955691	43.093543	5035.599308	
51.350000	0.953045	0.953045	43.093543	5035.963394	
51.400000	0.950665	0.950665	43.093543	5036.391790	
51.450000	0.948565	0.948565	43.093543	5036.879332	
51.500000	0.946756	0.946756	43.093543	5037.418733	
51.550000	0.945246	0.945246	43.093543	5038.002454	
51.600000	0.944035	0.944035	43.093543	5038.622750	
51.650000	0.943124	0.943124	43.093543	5039.271081	
51.700000	0.942502	0.942502	43.093543	5039.938816	
51.750000	0.942166	0.942166	43.093543	5040.616588	
51.800000	0.942095	0.942095	43.093543	5041.295731	
51.850000	0.942272	0.942272	43.093543	5041.967360	
51.900000	0.942676	0.942676	43.093543	5042.622600	
51.950000	0.943282	0.943282	43.093543	5043.252963	
52.000000	0.944063	0.944063	43.093543	5043.850824	
52.050000	0.944993	0.944993	43.093543	5044.409138	
52.100000	0.946039	0.946039	43.093543	5044.920632	
52.150000	0.947170	0.947170	43.093543	5045.378717	
52.200000	0.948350	0.948350	43.093543	5045.777624	
52.250000	0.949549	0.949549	43.093543	5046.111988	
52.300000	0.950733	0.950733	43.093543	5046.377712	
52.350000	0.951867	0.951867	43.093543	5046.571774	
52.400000	0.952918	0.952918	43.093543	5046.691313	
52.450000	0.953852	0.953852	43.093543	5046.734954	
52.500000	0.954639	0.954639	43.093543	5046.702537	
52.550000	0.955251	0.955251	43.093543	5046.595231	
52.600000	0.955662	0.955662	43.093543	5046.415431	
52.650000	0.955849	0.955849	43.093543	5046.166358	
52.700000	0.955790	0.955790	43.093543	5045.852555	
52.750000	0.955471	0.955471	43.093543	5045.479124	
52.800000	0.954880	0.954880	43.093543	5045.052054	
52.850000	0.954005	0.954005	43.093543	5044.578292	
52.900000	0.952850	0.952850	43.093543	5044.065557	
52.950000	0.951408	0.951408	43.093543	5043.521297	
53.000000	0.949686	0.949686	43.093543	5042.953429	
53.050000	0.947691	0.947691	43.093543	5042.370370	
53.100000	0.945432	0.945432	43.093543	5041.781240	
53.150000	0.942928	0.942928	43.093543	5041.193978	
53.200000	0.940192	0.940192	43.093543	5040.617176	
53.250000	0.937249	0.937249	43.093543	5040.059555	
53.300000	0.934120	0.934120	43.093543	5039.528955	
53.350000	0.930833	0.930833	43.093543	5039.032914	
53.400000	0.927418	0.927418	43.093543	5038.579060	
53.450000	0.923903	0.923903	43.093543	5038.174405	
53.500000	0.920319	0.920319	43.093543	5037.825418	
53.550000	0.916702	0.916702	43.093543	5037.537312	
53.600000	0.913084	0.913084	43.093543	5037.314714	
53.650000	0.909500	0.909500	43.093543	5037.161565	
53.700000	0.905983	0.905983	43.093543	5037.080874	
53.750000	0.902565	0.902565	43.093543	5037.074500	
53.800000	0.899279	0.899279	43.093543	5037.143039	
53.850000	0.896153	0.896153	43.093543	5037.285785	
53.900000	0.893218	0.893218	43.093543	5037.501645	
53.950000	0.890499	0.890499	43.093543	5037.788134	
54.000000	0.888018	0.888018	43.093543	5038.141722	
54.050000	0.885793	0.885793	43.093543	5038.558306	
54.100000	0.883837	0.883837	43.093543	5039.032645	
54.150000	0.882163	0.882163	43.093543	5039.558781	
54.200000	0.880780	0.880780	43.093543	5040.130093	
54.250000	0.879692	0.879692	43.093543	5040.739795	
54.300000	0.878895	0.878895	43.093543	5041.380416	
54.350000	0.878390	0.878390	43.093543	5042.043543	
54.400000	0.878166	0.878166	43.093543	5042.720584	
54.450000	0.878211	0.878211	43.093543	5043.402149	
54.500000	0.878510	0.878510	43.093543	5044.079577	
54.550000	0.879043	0.879043	43.093543	5044.744246	
54.600000	0.879787	0.879787	43.093543	5045.386950	
54.650000	0.880714	0.880714	43.093543	5045.998955	
54.700000	0.881797	0.881797	43.093543	5046.571980	
54.750000	0.883005	0.883005	43.093543	5047.099214	
54.800000	0.884305	0.884305	43.093543	5047.573735	
54.850000	0.885661	0.885661	43.093543	5047.989380	
54.900000	0.887040	0.887040	43.093543	5048.341637	
54.950000	0.888407	0.888407	43.093543	5048.626841	
55.000000	0.889728	0.889728	43.093543	5048.841487	
55.050000	0.890969	0.890969	43.093543	5048.983211	
55.100000	0.892101	0.892101	43.093543	5049.051165	
55.150000	0.893090	0.893090	43.093543	5049.045773	
55.200000	0.893910	0.893910	43.093543	5048.967464	
55.250000	0.894534	0.894534	43.093543	5048.818002	
55.300000	0.894940	0.894940	43.093543	5048.599906	
55.350000	0.895108	0.895108	43.093543	5048.316793	
55.400000	0.895020	0.895020	43.093543	5047.973745	
55.450000	0.894666	0.894666	43.093543	5047.576284	
55.500000	0.894033	0.894033	43.093543	5047.130336	
55.550000	0.893114	0.893114	43.093543	5046.642399	
55.600000	0.891909	0.891909	43.093543	5046.120439	
55.650000	0.890421	0.890421	43.093543	5045.572856	
55.700000	0.888659	0.888659	43.093543	5045.007858	
55.750000	0.886627	0.886627	43.093543	5044.434210	
55.800000	0.884342	0.884342	43.093543	5043.860738	
55.850000	0.881820	0.881820	43.093543	5043.296279	
55.900000	0.879082	0.879082	43.093543	5042.749391	
55.950000	0.876154	0.876154	43.093543	5042.229234	
56.000000	0.873062	0.873062	43.093543	5041.743608	
56.050000	0.869835	0.869835	43.093543	5041.299740	
56.100000	0.866506	0.866506	43.093543	5040.904029	
56.150000	0.863106	0.863106	43.093543	5040.562866	
56.200000	0.859668	0.859668	43.093543	5040.281751	
56.250000	0.856226	0.856226	43.093543	5040.064964	
56.300000	0.852815	0.852815	43.093543	5039.916142	
56.350000	0.849466	0.849466	43.093543	5039.838240	
56.400000	0.846214	0.846214	43.093543	5039.832716	
56.450000	0.843091	0.843091	43.093543	5039.899595	
56.500000	0.840125	0.840125	43.093543	5040.039444	
56.550000	0.837343	0.837343	43.093543	5040.251370	
56.600000	0.834772	0.834772	43.093543	5040.532588	
56.650000	0.832435	0.832435	43.093543	5040.879434	
56.700000	0.830351	0.830351	43.093543	5041.287952	
56.750000	0.828535	0.828535	43.093543	5041.753019	
56.800000	0.826997	0.826997	43.093543	5042.268211	
56.850000	0.825748	0.825748	43.093543	5042.827289	
56.900000	0.824790	0.824790	43.093543	5043.422956	
56.950000	0.824120	0.824120	43.093543	5044.047417	
57.000000	0.823735	0.823735	43.093543	5044.692688	
57.050000	0.823624	0.823624	43.093543	5045.350451	
57.100000	0.823776	0.823776	43.093543	5046.012885	
57.150000	0.824177	0.824177	43.093543	5046.671655	
57.200000	0.824808	0.824808	43.093543	5047.318500	
57.250000	0.825641	0.825641	43.093543	5047.945282	
57.300000	0.826656	0.826656	43.093543	5048.544241	
57.350000	0.827827	0.827827	43.093543	5049.108079	
57.400000	0.829122	0.829122	43.093543	5049.629659	
57.450000	0.830511	0.830511	43.093543	5050.102655	
57.500000	0.831964	0.831964	43.093543	5050.520965	
57.550000	0.833443	0.833443	43.093543	5050.879188	
57.600000	0.834917	0.834917	43.093543	5051.173111	
57.650000	0.836354	0.836354	43.093543	5051.399759	
57.700000	0.837720	0.837720	43.093543	5051.556737	
57.750000	0.838983	0.838983	43.093543	5051.642098	
57.800000	0.840111	0.840111	43.093543	5051.655138	
57.850000	0.841079	0.841079	43.093543	5051.596573	
57.900000	0.841860	0.841860	43.093543	5051.468441	
57.950000	0.842432	0.842432	43.093543	5051.273505	
58.000000	0.842769	0.842769	43.093543	5051.014714	
58.050000	0.842859	0.842859	43.093543	5050.696698	
58.100000	0.842686	0.842686	43.093543	5050.325390	
58.150000	0.842242	0.842242	43.093543	5049.906131	
58.200000	0.841520	0.841520	43.093543	5049.445136	
58.250000	0.840518	0.840518	43.093543	5048.950347	
58.300000	0.839237	0.839237	43.093543	5048.429593	
58.350000	0.837684	0.837684	43.093543	5047.890407	
58.400000	0.835866	0.835866	43.093543	5047.340632	
58.450000	0.833799	0.833799	43.093543	5046.788488	
