Powered By OpenHast.WIndL @CopyRight 赵子祯
Time	NumY_11NumZ_15	NumY_12NumZ_16	NumY_13NumZ_17	NumY_14NumZ_18	NumY_15NumZ_19	NumY_16NumZ_20	NumY_17NumZ_14	NumY_18NumZ_13	NumY_19NumZ_12	NumY_20NumZ_11	
(s)	m/s	m/s	m/s	m/s	m/s	m/s	m/s	m/s	m/s	m/s	
Station	Y_-26.666664Z_95	Y_-20Z_101.333336	Y_-13.333336Z_107.666664	Y_-6.666664Z_114	Y_0Z_120.333336	Y_6.666664Z_126.666664	Y_13.333336Z_88.666664	Y_20Z_82.333336	Y_26.666664Z_76	Y_33.33333Z_69.666664	
5.855713	10.672000	11.298000	13.952000	14.407000	13.543000	15.932000	12.320000	13.743000	13.860000	14.802000	
5.893250	10.526000	11.379000	13.581000	13.914000	13.515000	15.983000	12.105000	13.563000	14.038000	14.830000	
5.930786	10.773000	11.367000	13.775000	13.583000	13.741000	15.797000	12.583000	13.322000	14.301000	14.857000	
5.968323	10.426001	11.874000	13.649000	13.742000	13.586000	16.267000	12.233000	13.343000	14.014000	14.834000	
6.005859	10.752000	12.512000	13.684000	13.857000	13.679000	16.632000	11.983000	13.180000	14.676000	15.262000	
6.043396	11.329000	12.485000	13.652000	13.779000	14.024000	16.262001	11.999000	13.493000	15.052000	15.495000	
6.080933	11.564000	12.804000	13.823000	13.842000	14.016000	16.004000	12.147000	13.044000	15.660000	15.773000	
6.118469	11.851000	13.027000	13.759000	13.884000	13.746000	16.243999	12.056000	13.597000	15.120000	15.629000	
6.156006	12.321000	13.250000	13.856000	13.710000	13.241000	16.664000	12.205000	13.469000	15.299000	15.498000	
6.193542	12.345000	13.221000	14.261000	13.411000	13.670000	16.590000	12.235000	13.920000	15.222000	15.932000	
6.231079	12.016000	12.783000	14.097000	13.765000	13.653000	16.527000	12.275000	13.782000	15.036000	16.045000	
6.268616	11.596000	13.427000	13.741000	13.735000	13.422000	16.801001	12.376000	13.631000	14.442000	16.208000	
6.306152	11.506001	13.357000	13.775000	13.220000	13.084000	16.549999	12.509000	13.736000	14.449000	16.353001	
6.343689	11.325000	13.209000	13.837000	13.231000	12.937000	16.568001	12.818000	13.736000	14.582000	16.072001	
6.381226	10.981000	13.038000	13.697001	13.673000	13.351000	16.284000	13.237000	13.891000	15.007999	15.775000	
6.418762	11.627000	13.071000	14.070000	13.863000	13.451000	16.028000	12.518000	13.611000	15.361000	15.481000	
6.456299	11.250000	13.325000	13.871000	13.748000	13.420000	16.388000	13.159000	14.034000	15.690001	15.760000	
6.493835	10.873000	12.867000	13.923000	13.783000	13.225000	16.098000	13.407000	14.134000	15.736000	16.042000	
6.531372	11.124000	12.982000	14.333000	13.862000	13.320000	16.157000	13.221000	13.967000	15.755000	15.941999	
6.568909	11.466000	12.959000	15.025000	14.436000	14.025000	16.105999	13.200000	14.420000	16.042000	15.918000	
