HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	PtfmTDxt  	PtfmTDyt  	PtfmTDzt  	PtfmSurge 	PtfmSway  	PtfmHeave 	PtfmRoll  	PtfmPitch 	PtfmYaw   	
(s)	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(deg)     	(deg)     	(deg)     	
130.750000	12.881509	-0.019050	0.752648	12.903239	0.062428	-0.051223	0.507619	3.572189	0.375789	
130.800000	12.867510	-0.018487	0.745411	12.888832	0.060687	-0.055885	0.507759	3.564661	0.365728	
130.850000	12.853452	-0.017976	0.738144	12.874364	0.059047	-0.060562	0.507846	3.557066	0.356325	
130.900000	12.839300	-0.017541	0.730842	12.859801	0.057512	-0.065252	0.507882	3.549381	0.347701	
130.950000	12.825068	-0.017224	0.723506	12.845159	0.056078	-0.069957	0.507874	3.541615	0.340045	
131.000000	12.810800	-0.017038	0.716138	12.830478	0.054749	-0.074684	0.507824	3.533797	0.333415	
131.050000	12.796535	-0.016971	0.708744	12.815801	0.053528	-0.079436	0.507728	3.525955	0.327792	
131.100000	12.782309	-0.016997	0.701328	12.801161	0.052417	-0.084216	0.507580	3.518113	0.323059	
131.150000	12.768138	-0.017082	0.693894	12.786577	0.051409	-0.089024	0.507378	3.510286	0.319037	
131.200000	12.754022	-0.017182	0.686443	12.772048	0.050496	-0.093860	0.507120	3.502473	0.315491	
131.250000	12.739963	-0.017240	0.678978	12.757575	0.049669	-0.098720	0.506799	3.494677	0.312142	
131.300000	12.725965	-0.017203	0.671503	12.743164	0.048928	-0.103603	0.506409	3.486905	0.308738	
131.350000	12.712028	-0.017058	0.664017	12.728816	0.048268	-0.108508	0.505949	3.479157	0.305199	
131.400000	12.698156	-0.016810	0.656525	12.714533	0.047685	-0.113433	0.505422	3.471435	0.301535	
131.450000	12.684364	-0.016467	0.649030	12.700330	0.047177	-0.118376	0.504832	3.463750	0.297762	
131.500000	12.670680	-0.016061	0.641538	12.686235	0.046729	-0.123339	0.504191	3.456121	0.293973	
131.550000	12.657114	-0.015628	0.634052	12.672260	0.046324	-0.128320	0.503515	3.448555	0.290239	
131.600000	12.643653	-0.015213	0.626573	12.658393	0.045942	-0.133317	0.502821	3.441044	0.286681	
131.650000	12.630284	-0.014856	0.619098	12.644618	0.045578	-0.138328	0.502118	3.433577	0.283464	
131.700000	12.617018	-0.014571	0.611629	12.630947	0.045237	-0.143354	0.501407	3.426162	0.280664	
131.750000	12.603864	-0.014385	0.604167	12.617392	0.044913	-0.148398	0.500696	3.418806	0.278384	
131.800000	12.590828	-0.014335	0.596712	12.603954	0.044592	-0.153459	0.499997	3.411510	0.276726	
131.850000	12.577901	-0.014443	0.589261	12.590629	0.044258	-0.158538	0.499324	3.404271	0.275727	
131.900000	12.565084	-0.014710	0.581817	12.577415	0.043908	-0.163635	0.498678	3.397088	0.275375	
131.950000	12.552388	-0.015112	0.574381	12.564324	0.043542	-0.168749	0.498054	3.389971	0.275567	
132.000000	12.539832	-0.015601	0.566957	12.551373	0.043161	-0.173879	0.497445	3.382931	0.276081	
132.050000	12.527411	-0.016129	0.559547	12.538560	0.042758	-0.179022	0.496847	3.375968	0.276673	
132.100000	12.515099	-0.016638	0.552152	12.525858	0.042332	-0.184175	0.496250	3.369065	0.277070	
132.150000	12.502864	-0.017077	0.544767	12.513236	0.041891	-0.189333	0.495644	3.362202	0.277076	
132.200000	12.490699	-0.017423	0.537392	12.500684	0.041444	-0.194496	0.495017	3.355371	0.276634	
132.250000	12.478604	-0.017689	0.530028	12.488205	0.040999	-0.199661	0.494370	3.348575	0.275829	
132.300000	12.466566	-0.017897	0.522672	12.475783	0.040562	-0.204829	0.493701	3.341802	0.274789	
132.350000	12.454529	-0.018100	0.515319	12.463364	0.040134	-0.209994	0.493020	3.335010	0.273768	
132.400000	12.442419	-0.018365	0.507958	12.450874	0.039708	-0.215151	0.492341	3.328151	0.273041	
132.450000	12.430215	-0.018718	0.500585	12.438292	0.039280	-0.220298	0.491670	3.321208	0.272716	
132.500000	12.417937	-0.019168	0.493202	12.425636	0.038854	-0.225440	0.491005	3.314193	0.272842	
132.550000	12.405598	-0.019752	0.485808	12.412921	0.038439	-0.230579	0.490349	3.307114	0.273642	
132.600000	12.393168	-0.020498	0.478399	12.400118	0.038047	-0.235715	0.489700	3.299952	0.275304	
132.650000	12.380617	-0.021434	0.470966	12.387193	0.037681	-0.240847	0.489059	3.292682	0.277974	
132.700000	12.367959	-0.022592	0.463510	12.374161	0.037337	-0.245978	0.488435	3.285315	0.281771	
132.750000	12.355254	-0.023978	0.456040	12.361085	0.037013	-0.251115	0.487829	3.277894	0.286737	
132.800000	12.342571	-0.025522	0.448563	12.348032	0.036726	-0.256261	0.487222	3.270466	0.292609	
132.850000	12.329951	-0.027146	0.441088	12.335044	0.036482	-0.261418	0.486596	3.263062	0.299076	
132.900000	12.317425	-0.028776	0.433622	12.322152	0.036284	-0.266586	0.485940	3.255707	0.305789	
132.950000	12.305026	-0.030342	0.426172	12.309388	0.036128	-0.271762	0.485243	3.248423	0.312409	
133.000000	12.292766	-0.031807	0.418744	12.296765	0.036013	-0.276945	0.484500	3.241222	0.318762	
133.050000	12.280635	-0.033147	0.411340	12.284274	0.035950	-0.282130	0.483701	3.234096	0.324783	
133.100000	12.268614	-0.034340	0.403960	12.271894	0.035958	-0.287311	0.482833	3.227035	0.330461	
133.150000	12.256694	-0.035384	0.396608	12.259619	0.036042	-0.292487	0.481893	3.220031	0.335808	
133.200000	12.244890	-0.036355	0.389286	12.247460	0.036186	-0.297655	0.480901	3.213094	0.341104	
133.250000	12.233231	-0.037330	0.381999	12.235450	0.036376	-0.302817	0.479877	3.206244	0.346641	
133.300000	12.221740	-0.038339	0.374749	12.223611	0.036622	-0.307977	0.478820	3.199495	0.352607	
133.350000	12.210428	-0.039379	0.367536	12.211951	0.036949	-0.313135	0.477716	3.192853	0.359107	
133.400000	12.199284	-0.040460	0.360357	12.200463	0.037368	-0.318292	0.476562	3.186311	0.366235	
133.450000	12.188290	-0.041620	0.353208	12.189128	0.037865	-0.323449	0.475370	3.179859	0.374119	
133.500000	12.177435	-0.042885	0.346086	12.177935	0.038426	-0.328606	0.474152	3.173486	0.382806	
133.550000	12.166720	-0.044244	0.338992	12.166883	0.039048	-0.333763	0.472907	3.167193	0.392235	
133.600000	12.156157	-0.045624	0.331926	12.155984	0.039742	-0.338921	0.471620	3.160989	0.402118	
133.650000	12.145731	-0.046933	0.324891	12.145226	0.040506	-0.344076	0.470276	3.154868	0.412010	
133.700000	12.135396	-0.048095	0.317882	12.134560	0.041327	-0.349221	0.468870	3.148797	0.421496	
133.750000	12.125088	-0.049068	0.310895	12.123921	0.042195	-0.354348	0.467402	3.142735	0.430324	
133.800000	12.114761	-0.049828	0.303925	12.113266	0.043114	-0.359455	0.465866	3.136648	0.438404	
133.850000	12.104406	-0.050347	0.296970	12.102585	0.044098	-0.364539	0.464249	3.130533	0.445678	
133.900000	12.094040	-0.050629	0.290034	12.091891	0.045154	-0.369600	0.462550	3.124396	0.452175	
133.950000	12.083638	-0.050695	0.283113	12.081165	0.046274	-0.374638	0.460776	3.118223	0.457971	
134.000000	12.073148	-0.050572	0.276202	12.070350	0.047448	-0.379647	0.458937	3.111974	0.463143	
134.050000	12.062499	-0.050305	0.269290	12.059380	0.048660	-0.384623	0.457048	3.105605	0.467830	
134.100000	12.051669	-0.049944	0.262376	12.048229	0.049897	-0.389566	0.455124	3.099097	0.472209	
134.150000	12.040668	-0.049521	0.255456	12.036908	0.051151	-0.394478	0.453176	3.092454	0.476386	
134.200000	12.029499	-0.049123	0.248531	12.025423	0.052410	-0.399363	0.451223	3.085683	0.480729	
134.250000	12.018178	-0.048844	0.241598	12.013787	0.053659	-0.404224	0.449288	3.078788	0.485597	
134.300000	12.006738	-0.048718	0.234661	12.002035	0.054878	-0.409067	0.447387	3.071795	0.491084	
134.350000	11.995255	-0.048767	0.227727	11.990242	0.056052	-0.413898	0.445532	3.064756	0.497192	
134.400000	11.983807	-0.048990	0.220808	11.978489	0.057173	-0.418722	0.443727	3.057727	0.503896	
134.450000	11.972443	-0.049357	0.213911	11.966821	0.058246	-0.423541	0.441965	3.050740	0.511072	
134.500000	11.961180	-0.049815	0.207041	11.955256	0.059276	-0.428354	0.440235	3.043811	0.518487	
134.550000	11.950041	-0.050345	0.200206	11.943820	0.060250	-0.433158	0.438541	3.036957	0.525992	
134.600000	11.939053	-0.050957	0.193409	11.932537	0.061155	-0.437954	0.436892	3.030196	0.533564	
134.650000	11.928246	-0.051655	0.186660	11.921438	0.061992	-0.442740	0.435287	3.023551	0.541238	
134.700000	11.917660	-0.052408	0.179964	11.910563	0.062780	-0.447516	0.433713	3.017049	0.548944	
134.750000	11.907324	-0.053156	0.173329	11.899942	0.063530	-0.452282	0.432154	3.010713	0.556444	
134.800000	11.897265	-0.053848	0.166761	11.889602	0.064239	-0.457036	0.430602	3.004561	0.563484	
134.850000	11.887504	-0.054492	0.160264	11.879560	0.064905	-0.461779	0.429061	2.998609	0.570085	
134.900000	11.878054	-0.055096	0.153839	11.869834	0.065541	-0.466510	0.427525	2.992865	0.576344	
134.950000	11.868907	-0.055638	0.147485	11.860412	0.066177	-0.471231	0.425972	2.987322	0.582307	
135.000000	11.860018	-0.056099	0.141195	11.851251	0.066844	-0.475938	0.424386	2.981950	0.588023	
135.050000	11.851323	-0.056464	0.134960	11.842285	0.067557	-0.480627	0.422753	2.976705	0.593506	
135.100000	11.842772	-0.056734	0.128771	11.833464	0.068325	-0.485296	0.421071	2.971550	0.598797	
135.150000	11.834350	-0.056936	0.122628	11.824774	0.069151	-0.489945	0.419340	2.966476	0.604040	
135.200000	11.826056	-0.057057	0.116530	11.816214	0.070050	-0.494573	0.417551	2.961481	0.609248	
135.250000	11.817870	-0.057013	0.110477	11.807764	0.071043	-0.499176	0.415680	2.956551	0.614124	
135.300000	11.809756	-0.056716	0.104465	11.799386	0.072142	-0.503749	0.413706	2.951662	0.618293	
135.350000	11.801667	-0.056113	0.098493	11.791034	0.073347	-0.508286	0.411622	2.946782	0.621503	
135.400000	11.793563	-0.055158	0.092556	11.782666	0.074660	-0.512783	0.409420	2.941883	0.623533	
135.450000	11.785399	-0.053824	0.086650	11.774240	0.076094	-0.517235	0.407088	2.936935	0.624320	
135.500000	11.777140	-0.052082	0.080772	11.765718	0.077668	-0.521640	0.404612	2.931913	0.623818	
135.550000	11.768761	-0.049942	0.074918	11.757077	0.079384	-0.525995	0.401993	2.926799	0.622079	
135.600000	11.760263	-0.047460	0.069087	11.748320	0.081227	-0.530301	0.399247	2.921594	0.619304	
135.650000	11.751653	-0.044709	0.063280	11.739450	0.083184	-0.534561	0.396392	2.916299	0.615780	
135.700000	11.742906	-0.041739	0.057492	11.730444	0.085253	-0.538773	0.393438	2.910897	0.611736	
135.750000	11.733976	-0.038620	0.051715	11.721261	0.087425	-0.542939	0.390399	2.905358	0.607480	
135.800000	11.724849	-0.035447	0.045944	11.711881	0.089680	-0.547059	0.387301	2.899667	0.603379	
135.850000	11.715541	-0.032308	0.040178	11.702322	0.091999	-0.551138	0.384168	2.893837	0.599758	
135.900000	11.706081	-0.029259	0.034419	11.692615	0.094363	-0.555180	0.381019	2.887887	0.596807	
135.950000	11.696497	-0.026361	0.028669	11.682787	0.096752	-0.559190	0.377873	2.881836	0.594719	
136.000000	11.686825	-0.023667	0.022932	11.672873	0.099138	-0.563170	0.374755	2.875708	0.593622	
136.050000	11.677108	-0.021213	0.017214	11.662919	0.101497	-0.567123	0.371683	2.869537	0.593572	
136.100000	11.667401	-0.018995	0.011523	11.652978	0.103815	-0.571051	0.368663	2.863357	0.594486	
136.150000	11.657754	-0.016973	0.005868	11.643098	0.106085	-0.574954	0.365695	2.857206	0.596124	
136.200000	11.648211	-0.015111	0.000259	11.633327	0.108293	-0.578833	0.362780	2.851116	0.598247	
136.250000	11.638814	-0.013379	-0.005295	11.623704	0.110424	-0.582686	0.359922	2.845118	0.600626	
136.300000	11.629575	-0.011761	-0.010791	11.614243	0.112472	-0.586511	0.357124	2.839220	0.603157	
136.350000	11.620493	-0.010263	-0.016227	11.604940	0.114434	-0.590307	0.354386	2.833422	0.605854	
136.400000	11.611572	-0.008860	-0.021598	11.595806	0.116314	-0.594071	0.351705	2.827731	0.608610	
136.450000	11.602849	-0.007525	-0.026900	11.586870	0.118106	-0.597804	0.349079	2.822169	0.611263	
136.500000	11.594353	-0.006265	-0.032128	11.578165	0.119795	-0.601507	0.346516	2.816759	0.613776	
136.550000	11.586102	-0.005087	-0.037277	11.569710	0.121376	-0.605179	0.344021	2.811514	0.616155	
136.600000	11.578102	-0.003970	-0.042349	11.561508	0.122861	-0.608822	0.341585	2.806436	0.618342	
136.650000	11.570335	-0.002867	-0.047344	11.553545	0.124269	-0.612433	0.339190	2.801517	0.620219	
136.700000	11.562778	-0.001742	-0.052266	11.545792	0.125620	-0.616012	0.336820	2.796737	0.621692	
136.750000	11.555393	-0.000573	-0.057120	11.538216	0.126923	-0.619555	0.334466	2.792074	0.622710	
136.800000	11.548157	0.000661	-0.061908	11.530790	0.128189	-0.623062	0.332120	2.787509	0.623213	
136.850000	11.541065	0.001966	-0.066632	11.523512	0.129430	-0.626531	0.329773	2.783040	0.623231	
136.900000	11.534118	0.003386	-0.071291	11.516382	0.130672	-0.629963	0.327406	2.778667	0.622686	
136.950000	11.527313	0.005006	-0.075884	11.509396	0.131944	-0.633355	0.324990	2.774387	0.621294	
137.000000	11.520628	0.006900	-0.080410	11.502531	0.133259	-0.636703	0.322506	2.770186	0.618746	
137.050000	11.514029	0.009131	-0.084873	11.495756	0.134620	-0.640003	0.319944	2.766043	0.614741	
137.100000	11.507472	0.011760	-0.089275	11.489026	0.136037	-0.643250	0.317289	2.761927	0.609040	
137.150000	11.500925	0.014810	-0.093623	11.482310	0.137535	-0.646443	0.314525	2.757817	0.601637	
137.200000	11.494367	0.018256	-0.097918	11.475585	0.139142	-0.649582	0.311639	2.753694	0.592805	
137.250000	11.487778	0.022064	-0.102166	11.468834	0.140876	-0.652667	0.308626	2.749547	0.582799	
137.300000	11.481151	0.026192	-0.106369	11.462047	0.142740	-0.655699	0.305491	2.745367	0.571840	
137.350000	11.474476	0.030554	-0.110530	11.455215	0.144724	-0.658679	0.302252	2.741146	0.560309	
137.400000	11.467743	0.035066	-0.114653	11.448328	0.146827	-0.661610	0.298920	2.736879	0.548625	
137.450000	11.460953	0.039653	-0.118740	11.441387	0.149059	-0.664493	0.295502	2.732562	0.537198	
137.500000	11.454107	0.044252	-0.122792	11.434393	0.151423	-0.667331	0.292006	2.728195	0.526368	
137.550000	11.447200	0.048781	-0.126813	11.427340	0.153901	-0.670124	0.288452	2.723775	0.516450	
137.600000	11.440219	0.053179	-0.130804	11.420215	0.156464	-0.672874	0.284866	2.719291	0.507616	
137.650000	11.433167	0.057406	-0.134766	11.413021	0.159091	-0.675581	0.281264	2.714747	0.499957	
137.700000	11.426090	0.061423	-0.138694	11.405804	0.161771	-0.678249	0.277660	2.710173	0.493608	
137.750000	11.419056	0.065206	-0.142579	11.398629	0.164496	-0.680881	0.274059	2.705614	0.488652	
137.800000	11.412113	0.068749	-0.146413	11.391548	0.167250	-0.683478	0.270474	2.701107	0.485039	
137.850000	11.405267	0.072060	-0.150194	11.384564	0.170008	-0.686040	0.266916	2.696654	0.482612	
137.900000	11.398500	0.075161	-0.153922	11.377662	0.172756	-0.688564	0.263390	2.692246	0.481184	
137.950000	11.391816	0.078094	-0.157595	11.370843	0.175489	-0.691048	0.259893	2.687886	0.480524	
138.000000	11.385252	0.080902	-0.161206	11.364145	0.178203	-0.693492	0.256421	2.683600	0.480391	
138.050000	11.378851	0.083637	-0.164750	11.357615	0.180885	-0.695899	0.252976	2.679421	0.480458	
138.100000	11.372626	0.086319	-0.168222	11.351261	0.183512	-0.698267	0.249566	2.675358	0.480517	
138.150000	11.366552	0.088957	-0.171626	11.345061	0.186069	-0.700595	0.246198	2.671393	0.480429	
138.200000	11.360611	0.091568	-0.174964	11.338999	0.188547	-0.702882	0.242876	2.667518	0.480085	
138.250000	11.354837	0.094160	-0.178231	11.333106	0.190945	-0.705129	0.239599	2.663754	0.479420	
138.300000	11.349282	0.096731	-0.181420	11.327435	0.193257	-0.707340	0.236372	2.660139	0.478417	
138.350000	11.343966	0.099279	-0.184530	11.322007	0.195477	-0.709514	0.233196	2.656684	0.477057	
138.400000	11.338857	0.101812	-0.187561	11.316789	0.197609	-0.711649	0.230069	2.653368	0.475317	
138.450000	11.333903	0.104328	-0.190521	11.311730	0.199659	-0.713741	0.226989	2.650159	0.473238	
138.500000	11.329093	0.106830	-0.193408	11.306819	0.201636	-0.715788	0.223950	2.647046	0.470859	
138.550000	11.324447	0.109316	-0.196220	11.302074	0.203553	-0.717789	0.220945	2.644042	0.468248	
138.600000	11.319983	0.111794	-0.198953	11.297516	0.205419	-0.719745	0.217968	2.641161	0.465411	
138.650000	11.315686	0.114312	-0.201608	11.293128	0.207242	-0.721652	0.215008	2.638392	0.462147	
138.700000	11.311508	0.116931	-0.204186	11.288863	0.209031	-0.723506	0.212051	2.635703	0.458187	
138.750000	11.307397	0.119699	-0.206694	11.284670	0.210796	-0.725301	0.209084	2.633059	0.453353	
138.800000	11.303336	0.122669	-0.209133	11.280534	0.212557	-0.727037	0.206090	2.630452	0.447473	
138.850000	11.299356	0.125860	-0.211500	11.276483	0.214328	-0.728717	0.203058	2.627898	0.440512	
138.900000	11.295476	0.129243	-0.213796	11.272536	0.216116	-0.730344	0.199987	2.625412	0.432662	
138.950000	11.291694	0.132799	-0.216024	11.268693	0.217937	-0.731920	0.196871	2.622991	0.424091	
139.000000	11.287990	0.136507	-0.218188	11.264932	0.219810	-0.733446	0.193703	2.620621	0.415015	
139.050000	11.284347	0.140308	-0.220291	11.261234	0.221748	-0.734923	0.190484	2.618289	0.405785	
139.100000	11.280762	0.144133	-0.222337	11.257598	0.223751	-0.736353	0.187224	2.615992	0.396764	
139.150000	11.277251	0.147927	-0.224326	11.254038	0.225817	-0.737738	0.183930	2.613740	0.388214	
139.200000	11.273836	0.151669	-0.226255	11.250572	0.227952	-0.739079	0.180603	2.611545	0.380274	
139.250000	11.270511	0.155331	-0.228124	11.247198	0.230160	-0.740378	0.177244	2.609405	0.373111	
139.300000	11.267257	0.158885	-0.229938	11.243894	0.232442	-0.741632	0.173857	2.607306	0.366870	
139.350000	11.264066	0.162305	-0.231697	11.240652	0.234794	-0.742842	0.170447	2.605242	0.361661	
139.400000	11.260961	0.165571	-0.233400	11.237494	0.237211	-0.744010	0.167020	2.603227	0.357568	
139.450000	11.257977	0.168659	-0.235043	11.234457	0.239691	-0.745140	0.163580	2.601286	0.354693	
139.500000	11.255126	0.171566	-0.236625	11.231551	0.242234	-0.746230	0.160128	2.599428	0.353060	
139.550000	11.252388	0.174299	-0.238146	11.228756	0.244837	-0.747280	0.156665	2.597637	0.352620	
139.600000	11.249722	0.176875	-0.239611	11.226030	0.247491	-0.748285	0.153194	2.595887	0.353238	
139.650000	11.247109	0.179311	-0.241020	11.223358	0.250181	-0.749242	0.149720	2.594167	0.354749	
139.700000	11.244576	0.181640	-0.242369	11.220764	0.252896	-0.750154	0.146245	2.592493	0.356937	
139.750000	11.242165	0.183926	-0.243652	11.218292	0.255631	-0.751020	0.142764	2.590898	0.359448	
139.800000	11.239905	0.186237	-0.244864	11.215974	0.258382	-0.751843	0.139269	2.589402	0.361907	
139.850000	11.237781	0.188603	-0.246007	11.213795	0.261139	-0.752621	0.135762	2.587996	0.364117	
139.900000	11.235766	0.191025	-0.247082	11.211727	0.263888	-0.753350	0.132250	2.586663	0.366000	
139.950000	11.233871	0.193508	-0.248089	11.209782	0.266620	-0.754032	0.128739	2.585408	0.367481	
140.000000	11.232128	0.196047	-0.249021	11.207992	0.269321	-0.754667	0.125236	2.584255	0.368513	
140.050000	11.230556	0.198633	-0.249877	11.206378	0.271980	-0.755256	0.121750	2.583219	0.369082	
140.100000	11.229138	0.201271	-0.250656	11.204922	0.274592	-0.755796	0.118283	2.582285	0.369146	
140.150000	11.227839	0.203948	-0.251362	11.203587	0.277154	-0.756285	0.114837	2.581430	0.368747	
140.200000	11.226645	0.206638	-0.251995	11.202362	0.279656	-0.756720	0.111423	2.580647	0.367981	
140.250000	11.225594	0.209322	-0.252553	11.201284	0.282092	-0.757104	0.108047	2.579959	0.366891	
140.300000	11.224730	0.211997	-0.253030	11.200397	0.284460	-0.757442	0.104710	2.579397	0.365499	
140.350000	11.224047	0.214695	-0.253427	11.199695	0.286773	-0.757731	0.101400	2.578955	0.363704	
140.400000	11.223484	0.217458	-0.253752	11.199116	0.289046	-0.757969	0.098105	2.578594	0.361362	
140.450000	11.222986	0.220304	-0.254010	11.198609	0.291275	-0.758153	0.094822	2.578278	0.358374	
140.500000	11.222553	0.223229	-0.254202	11.198172	0.293454	-0.758283	0.091558	2.578005	0.354720	
140.550000	11.222220	0.226224	-0.254325	11.197839	0.295580	-0.758361	0.088313	2.577798	0.350439	
140.600000	11.222014	0.229285	-0.254376	11.197639	0.297669	-0.758390	0.085080	2.577677	0.345622	
140.650000	11.221927	0.232399	-0.254357	11.197561	0.299734	-0.758370	0.081853	2.577634	0.340408	
140.700000	11.221926	0.235525	-0.254272	11.197575	0.301780	-0.758299	0.078636	2.577649	0.335034	
140.750000	11.221997	0.238601	-0.254123	11.197660	0.303803	-0.758177	0.075439	2.577707	0.329801	
140.800000	11.222138	0.241573	-0.253911	11.197819	0.305808	-0.758003	0.072267	2.577808	0.324995	
140.850000	11.222352	0.244425	-0.253637	11.198048	0.307808	-0.757779	0.069114	2.577951	0.320777	
