HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.HydroL @CopyRight 赵子祯
Time	PRPSurge  	PRPSway   	PRPHeave  	PRPRoll   	PRPPitch  	PRPYaw    	PRPTVxi   	PRPTVyi   	PRPTVzi   	PRPRVxi   	PRPRVyi   	PRPRVzi   	PRPTAxi   	PRPTAyi   	PRPTAzi   	PRPRAxi   	PRPRAyi   	PRPRAzi   	
(s)	(m)       	(m)       	(m)       	(deg)     	(deg)     	(deg)     	(m/s)     	(m/s)     	(m/s)     	(deg/s)   	(deg/s)   	(deg/s)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(deg/s^2) 	(deg/s^2) 	(deg/s^2) 	
69.750000	23.612357	-0.115969	-0.407958	-0.041542	2.024933	0.490454	-0.225140	0.040350	-0.100569	-0.054412	-0.174669	-0.411348	-0.003556	-0.008893	0.001471	-0.002325	0.017347	-0.538221	
69.800000	23.601063	-0.113956	-0.412986	-0.044265	2.016199	0.469491	-0.226706	0.040295	-0.100473	-0.054575	-0.174746	-0.427725	-0.017898	-0.007421	0.001756	-0.001491	0.007564	-0.449376	
69.850000	23.589681	-0.111933	-0.418009	-0.047003	2.007455	0.447773	-0.228573	0.040709	-0.100401	-0.054985	-0.175024	-0.440541	-0.031669	-0.002088	0.001951	-0.002830	-0.001777	-0.338931	
69.900000	23.578205	-0.109880	-0.423030	-0.049766	1.998697	0.425449	-0.230446	0.041398	-0.100364	-0.055532	-0.175301	-0.450845	-0.039090	0.007623	0.001575	-0.007797	-0.006762	-0.258832	
69.950000	23.566637	-0.107791	-0.428049	-0.052556	1.989926	0.402740	-0.232213	0.042145	-0.100365	-0.056011	-0.175493	-0.455905	-0.038806	0.014784	0.000797	-0.011559	-0.006458	-0.203255	
70.000000	23.554986	-0.105666	-0.433070	-0.055364	1.981149	0.380037	-0.233808	0.042903	-0.100397	-0.056304	-0.175551	-0.451625	-0.035474	0.016039	-0.000019	-0.010341	-0.003969	-0.101832	
70.050000	23.543262	-0.103502	-0.438093	-0.058180	1.972376	0.357825	-0.235034	0.043636	-0.100463	-0.056354	-0.175333	-0.436382	-0.031708	0.015064	-0.000699	-0.005959	-0.001038	0.078126	
70.100000	23.531494	-0.101304	-0.443120	-0.060994	1.963625	0.336550	-0.235483	0.044266	-0.100579	-0.056183	-0.174560	-0.413623	-0.025079	0.014493	-0.001308	-0.001144	0.003960	0.292800	
70.150000	23.519737	-0.099078	-0.448155	-0.063795	1.954936	0.316564	-0.234579	0.044767	-0.100763	-0.055785	-0.172838	-0.383963	-0.010610	0.013057	-0.002242	0.003260	0.014349	0.461226	
70.200000	23.508058	-0.096825	-0.453201	-0.066575	1.946357	0.298140	-0.232322	0.045362	-0.101011	-0.055407	-0.170167	-0.352001	0.015621	0.010472	-0.003629	0.007598	0.032764	0.590343	
70.250000	23.496523	-0.094540	-0.458260	-0.069337	1.937932	0.281378	-0.228939	0.045998	-0.101304	-0.054987	-0.166701	-0.316449	0.044979	0.010877	-0.004953	0.008628	0.053307	0.658019	
70.300000	23.485177	-0.092227	-0.463335	-0.072072	1.929696	0.266506	-0.224750	0.046473	-0.101620	-0.054408	-0.162657	-0.278254	0.069265	0.012636	-0.005961	0.008352	0.070411	0.706479	
70.350000	23.474062	-0.089898	-0.468426	-0.074772	1.921677	0.253642	-0.219709	0.046654	-0.101951	-0.053539	-0.158001	-0.235475	0.085488	0.010307	-0.006409	0.011269	0.082062	0.775098	
70.400000	23.463221	-0.087564	-0.473533	-0.077424	1.913907	0.243008	-0.213728	0.046708	-0.102302	-0.052513	-0.152676	-0.189100	0.100405	0.004480	-0.006665	0.016584	0.092820	0.845008	
70.450000	23.452705	-0.085228	-0.478659	-0.080022	1.906421	0.234811	-0.206776	0.046758	-0.102648	-0.051421	-0.146663	-0.139403	0.118789	0.000255	-0.006974	0.021142	0.105931	0.931144	
70.500000	23.442556	-0.082891	-0.483801	-0.082564	1.899250	0.229105	-0.199090	0.046648	-0.102989	-0.050172	-0.140125	-0.087342	0.138684	0.000041	-0.006974	0.022626	0.120030	0.999648	
70.550000	23.432805	-0.080569	-0.488961	-0.085035	1.892415	0.226054	-0.190813	0.046132	-0.103313	-0.048628	-0.133160	-0.034148	0.154842	-0.001346	-0.006864	0.024190	0.131534	1.032252	
70.600000	23.423490	-0.078284	-0.494136	-0.087422	1.885945	0.225665	-0.181553	0.045224	-0.103633	-0.046851	-0.125509	0.017392	0.166616	-0.009051	-0.006531	0.030214	0.140037	1.073094	
70.650000	23.414671	-0.076049	-0.499327	-0.089722	1.879879	0.227641	-0.171004	0.044184	-0.103964	-0.045152	-0.116978	0.060461	0.183457	-0.018158	-0.006328	0.035795	0.151849	1.043693	
70.700000	23.406398	-0.073865	-0.504535	-0.091943	1.874253	0.231471	-0.159942	0.043127	-0.104261	-0.043646	-0.108100	0.093201	0.208735	-0.022025	-0.006502	0.035148	0.169145	0.879148	
70.750000	23.398673	-0.071734	-0.509756	-0.094096	1.869067	0.236595	-0.149191	0.042140	-0.104478	-0.042508	-0.099450	0.109636	0.224590	-0.021650	-0.006172	0.030390	0.179844	0.650919	
70.800000	23.391462	-0.069654	-0.514984	-0.096196	1.864297	0.242230	-0.139390	0.041012	-0.104586	-0.041495	-0.091463	0.114676	0.219234	-0.020185	-0.004530	0.023769	0.175929	0.364114	
70.850000	23.384718	-0.067635	-0.520216	-0.098248	1.859909	0.247857	-0.130497	0.039729	-0.104610	-0.040579	-0.084116	0.109234	0.198461	-0.021557	-0.002279	0.019250	0.161404	0.084607	
70.900000	23.378402	-0.065684	-0.525447	-0.100251	1.855878	0.253205	-0.122172	0.038355	-0.104575	-0.039632	-0.077173	0.102198	0.177013	-0.025597	-0.000324	0.018310	0.146388	-0.106015	
70.950000	23.372493	-0.063798	-0.530676	-0.102211	1.852187	0.258096	-0.114315	0.037222	-0.104488	-0.038969	-0.070577	0.088796	0.164197	-0.028122	0.000832	0.018979	0.137283	-0.162336	
71.000000	23.366956	-0.061960	-0.535898	-0.104151	1.848810	0.261992	-0.107373	0.036294	-0.104339	-0.038598	-0.064636	0.067570	0.156485	-0.024106	0.001772	0.014441	0.131512	-0.257112	
71.050000	23.361731	-0.060167	-0.541111	-0.106076	1.845706	0.264647	-0.101938	0.035359	-0.104096	-0.038339	-0.059754	0.040243	0.140959	-0.017896	0.002904	0.006608	0.120250	-0.443768	
71.100000	23.356730	-0.058426	-0.546310	-0.107984	1.842813	0.265998	-0.098408	0.034332	-0.103761	-0.038025	-0.056197	0.012531	0.111555	-0.017525	0.004733	0.004360	0.099582	-0.547182	
71.150000	23.351863	-0.056735	-0.551489	-0.109876	1.840068	0.266027	-0.096428	0.033374	-0.103354	-0.037729	-0.053720	-0.013731	0.072377	-0.020505	0.006711	0.006318	0.072357	-0.551232	
71.200000	23.347078	-0.055086	-0.556648	-0.111759	1.837434	0.264637	-0.094943	0.032619	-0.102937	-0.037598	-0.051612	-0.041353	0.037913	-0.020058	0.008212	0.006331	0.048367	-0.535219	
71.250000	23.342366	-0.053471	-0.561786	-0.113638	1.834904	0.261841	-0.093599	0.031970	-0.102512	-0.037555	-0.049628	-0.069747	0.024531	-0.015515	0.008609	0.002741	0.038656	-0.561130	
71.300000	23.337709	-0.051887	-0.566902	-0.115517	1.832465	0.257578	-0.092886	0.031392	-0.102057	-0.037633	-0.048107	-0.101930	0.024879	-0.012446	0.008530	0.000509	0.038305	-0.568099	
71.350000	23.333048	-0.050332	-0.571993	-0.117401	1.830073	0.251660	-0.093914	0.030812	-0.101523	-0.037699	-0.047794	-0.133435	0.016964	-0.011317	0.008983	-0.001316	0.032291	-0.621794	
71.400000	23.328284	-0.048804	-0.577056	-0.119288	1.827663	0.244231	-0.096875	0.030320	-0.100906	-0.037797	-0.048817	-0.163528	-0.014875	-0.011210	0.010449	-0.002012	0.010083	-0.653099	
71.450000	23.323341	-0.047300	-0.582087	-0.121178	1.825179	0.235458	-0.100877	0.029875	-0.100265	-0.037809	-0.050560	-0.187485	-0.057913	-0.010508	0.012290	-0.001433	-0.019571	-0.597890	
71.500000	23.318196	-0.045817	-0.587086	-0.123065	1.822606	0.225678	-0.104878	0.029500	-0.099651	-0.037719	-0.052309	-0.203656	-0.084795	-0.008985	0.013132	-0.000375	-0.038112	-0.488910	
71.550000	23.312851	-0.044349	-0.592055	-0.124947	1.819947	0.215265	-0.108981	0.029251	-0.099077	-0.037555	-0.054128	-0.211489	-0.085588	-0.007401	0.012558	0.001536	-0.038788	-0.333230	
71.600000	23.307286	-0.042890	-0.596997	-0.126820	1.817186	0.204646	-0.113794	0.029134	-0.098513	-0.037349	-0.056426	-0.212406	-0.081482	-0.005008	0.011483	0.003104	-0.036014	-0.166655	
71.650000	23.301454	-0.041436	-0.601909	-0.128680	1.814293	0.194149	-0.119527	0.029023	-0.097937	-0.037015	-0.059338	-0.206552	-0.092141	-0.002457	0.011100	0.004388	-0.043158	-0.009411	
71.700000	23.295332	-0.039989	-0.606794	-0.130520	1.811252	0.184056	-0.125141	0.028803	-0.097394	-0.036500	-0.062155	-0.195090	-0.112876	-0.001650	0.011391	0.006249	-0.057056	0.115877	
71.750000	23.288960	-0.038558	-0.611653	-0.132326	1.808092	0.174725	-0.129426	0.028398	-0.096940	-0.035734	-0.064047	-0.177161	-0.117022	-0.003756	0.011037	0.009854	-0.059577	0.228382	
71.800000	23.282416	-0.037153	-0.616492	-0.134087	1.804866	0.166491	-0.132137	0.027799	-0.096581	-0.034681	-0.064841	-0.151168	-0.091885	-0.008004	0.009393	0.015358	-0.042057	0.363952	
71.850000	23.275757	-0.035780	-0.621315	-0.135791	1.801616	0.159740	-0.134188	0.027129	-0.096260	-0.033436	-0.065151	-0.117680	-0.055227	-0.012051	0.007217	0.020979	-0.016581	0.513022	
71.900000	23.269000	-0.034440	-0.626121	-0.137430	1.798354	0.154779	-0.136031	0.026480	-0.095946	-0.032131	-0.065287	-0.080381	-0.035694	-0.013905	0.006098	0.025186	-0.002618	0.666484	
71.950000	23.262162	-0.033134	-0.630913	-0.139001	1.795094	0.151789	-0.137209	0.025659	-0.095658	-0.030593	-0.064928	-0.037019	-0.033731	-0.013475	0.006109	0.026756	-0.000571	0.763069	
72.000000	23.255309	-0.031878	-0.635692	-0.140486	1.791883	0.151113	-0.136497	0.024565	-0.095449	-0.028778	-0.063242	0.011149	-0.025974	-0.015449	0.005843	0.029832	0.005496	0.853200	
72.050000	23.248554	-0.030684	-0.640462	-0.141871	1.788800	0.153090	-0.133283	0.023188	-0.095338	-0.026596	-0.059803	0.068549	0.008126	-0.021398	0.004502	0.036201	0.029581	0.975232	
72.100000	23.242014	-0.029560	-0.645229	-0.143144	1.785927	0.158063	-0.128082	0.021814	-0.095298	-0.024334	-0.054967	0.130221	0.061210	-0.027624	0.002330	0.043455	0.066672	1.134768	
72.150000	23.235760	-0.028500	-0.649995	-0.144305	1.783314	0.166149	-0.121979	0.020568	-0.095275	-0.022101	-0.049474	0.195055	0.106999	-0.028732	0.000628	0.046293	0.098753	1.245126	
72.200000	23.229827	-0.027501	-0.654760	-0.145356	1.780988	0.177511	-0.115171	0.019392	-0.095257	-0.019917	-0.043464	0.259707	0.127943	-0.025392	0.000175	0.044918	0.113856	1.292396	
72.250000	23.224264	-0.026564	-0.659524	-0.146296	1.778983	0.192070	-0.106975	0.018040	-0.095258	-0.017662	-0.036480	0.321703	0.137270	-0.023260	0.000327	0.043843	0.120990	1.311678	
72.300000	23.219161	-0.025700	-0.664289	-0.147124	1.777362	0.209508	-0.096792	0.016464	-0.095306	-0.015407	-0.028130	0.375608	0.159831	-0.025811	0.000099	0.044423	0.136918	1.249437	
72.350000	23.214612	-0.024918	-0.669058	-0.147841	1.776189	0.229405	-0.084995	0.014844	-0.095354	-0.013308	-0.018673	0.419459	0.200046	-0.031007	-0.000797	0.044975	0.164597	1.089518	
72.400000	23.210667	-0.024212	-0.673827	-0.148463	1.775499	0.251178	-0.072849	0.013446	-0.095356	-0.011605	-0.008980	0.450118	0.237394	-0.033385	-0.001168	0.042798	0.190153	0.885402	
72.450000	23.207323	-0.023570	-0.678594	-0.149008	1.775289	0.274198	-0.060887	0.012259	-0.095252	-0.010283	0.000581	0.468031	0.249383	-0.029452	-0.000286	0.035355	0.198292	0.628463	
72.500000	23.204578	-0.022986	-0.683354	-0.149496	1.775557	0.297706	-0.048848	0.011070	-0.095066	-0.009245	0.010177	0.470601	0.242188	-0.023814	0.001848	0.026532	0.193253	0.359731	
72.550000	23.202441	-0.022467	-0.688103	-0.149933	1.776308	0.321099	-0.036616	0.009674	-0.094817	-0.008218	0.019891	0.465177	0.238387	-0.022474	0.003878	0.019958	0.190313	0.056335	
72.600000	23.200914	-0.022018	-0.692837	-0.150319	1.777545	0.344189	-0.024528	0.008414	-0.094515	-0.007371	0.029493	0.455085	0.242860	-0.026833	0.005164	0.019405	0.193047	-0.130634	
72.650000	23.199974	-0.021619	-0.697556	-0.150675	1.779249	0.366647	-0.013233	0.007743	-0.094149	-0.007026	0.038538	0.439781	0.243268	-0.027064	0.006075	0.018245	0.193101	-0.198910	
72.700000	23.199573	-0.021234	-0.702254	-0.151031	1.781386	0.388038	-0.003002	0.007674	-0.093729	-0.007243	0.046831	0.416559	0.229191	-0.015642	0.007204	0.008289	0.183138	-0.312943	
72.750000	23.199655	-0.020846	-0.706930	-0.151407	1.783919	0.408100	0.006181	0.007870	-0.093248	-0.007811	0.054378	0.384503	0.205885	-0.001017	0.008400	-0.004777	0.166725	-0.475182	
72.800000	23.200175	-0.020448	-0.711581	-0.151814	1.786813	0.426395	0.014456	0.008060	-0.092729	-0.008504	0.061273	0.345935	0.182856	0.005661	0.009650	-0.012175	0.150431	-0.621538	
72.850000	23.201082	-0.020039	-0.716205	-0.152260	1.790033	0.442589	0.021665	0.008358	-0.092176	-0.009399	0.067408	0.300890	0.164346	0.005233	0.010468	-0.014959	0.137116	-0.778147	
72.900000	23.202324	-0.019609	-0.720801	-0.152757	1.793542	0.456435	0.027876	0.008903	-0.091603	-0.010541	0.072830	0.252018	0.144966	0.005235	0.011072	-0.017463	0.123221	-0.904036	
72.950000	23.203854	-0.019146	-0.725368	-0.153317	1.797306	0.467765	0.033257	0.009669	-0.091006	-0.011902	0.077654	0.199852	0.124367	0.009730	0.011510	-0.022167	0.108546	-0.984638	
73.000000	23.205634	-0.018641	-0.729904	-0.153949	1.801297	0.476389	0.037844	0.010532	-0.090379	-0.013393	0.081903	0.144643	0.106730	0.015386	0.011912	-0.027292	0.095882	-1.045346	
