HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.HydroL @CopyRight 赵子祯
Time	HydroFxi  	HydroFyi  	HydroFzi  	HydroMxi  	HydroMyi  	HydroMzi  	MoorFxi   	MoorFyi   	MoorFzi   	MoorMxi   	MoorMyi   	MoorMzi   	
(s)	(KN)      	(KN)      	(KN)      	(KN-m)    	(KN-m)    	(KN-m)    	(KN)      	(KN)      	(KN)      	(KN-m)    	(KN-m)    	(KN-m)    	
51.000000	-761.497942	-9.493091	79278.902324	17529.987127	441374.577087	122.861346	-715.118317	-10.188524	-1673.297121	-1164.303735	38894.424221	122.861346	
51.050000	-761.902788	-9.380414	79278.052182	17830.770650	442680.505866	124.726303	-715.642577	-10.121050	-1673.464730	-1167.373301	38896.332734	124.726303	
51.100000	-762.352932	-9.289686	79277.196280	18139.220868	443987.583261	126.852519	-716.179975	-10.074888	-1673.634092	-1172.081746	38899.112152	126.852519	
51.150000	-762.751650	-9.200552	79276.313818	18455.390342	445292.122554	129.106536	-716.702896	-10.027862	-1673.825803	-1176.930708	38900.843246	129.106536	
51.200000	-763.082566	-9.123619	79275.396057	18777.091593	446591.980200	131.525694	-717.199132	-9.987649	-1674.047760	-1182.395997	38900.708675	131.525694	
51.250000	-763.390889	-9.059881	79274.449765	19101.760192	447887.875927	134.116074	-717.670736	-9.953870	-1674.292648	-1188.388763	38898.890953	134.116074	
51.300000	-763.672298	-9.009082	79273.477970	19427.082622	449180.030685	136.884988	-718.124016	-9.927626	-1674.557118	-1194.926963	38895.812372	136.884988	
51.350000	-763.872093	-8.969267	79272.492852	19751.997984	450466.409157	139.798277	-718.563929	-9.906834	-1674.828144	-1201.840947	38891.892515	139.798277	
51.400000	-764.004475	-8.954441	79271.491873	20074.272392	451746.095308	142.926874	-719.009955	-9.904510	-1675.107007	-1209.962034	38888.449489	142.926874	
51.450000	-764.135444	-8.972054	79270.495592	20391.690643	453019.782005	146.309143	-719.475088	-9.926656	-1675.372239	-1219.634845	38886.484327	146.309143	
51.500000	-764.286697	-9.025611	79269.487352	20702.358047	454287.400655	149.935112	-719.949626	-9.975005	-1675.640246	-1230.934113	38885.275056	149.935112	
51.550000	-764.405826	-9.104141	79268.462650	21004.224535	455546.710409	153.737100	-720.412037	-10.038514	-1675.915428	-1243.054395	38883.392876	153.737100	
51.600000	-764.406952	-9.216222	79267.429118	21294.383779	456793.432584	157.774699	-720.841355	-10.128250	-1676.188944	-1256.668653	38879.550626	157.774699	
51.650000	-764.234317	-9.348840	79266.367878	21571.124479	458022.602077	161.999045	-721.224457	-10.233968	-1676.477697	-1271.036529	38872.865942	161.999045	
51.700000	-763.942919	-9.476074	79265.309660	21834.469991	459233.093171	166.253821	-721.576415	-10.328589	-1676.749084	-1284.299320	38864.595099	166.253821	
51.750000	-763.636893	-9.621774	79264.249438	22082.844724	460426.991455	170.616691	-721.931237	-10.433227	-1677.007310	-1297.857258	38857.000090	170.616691	
51.800000	-763.393775	-9.796815	79263.207150	22314.038859	461607.521880	175.158105	-722.318599	-10.561154	-1677.232869	-1312.548256	38852.130541	175.158105	
51.850000	-763.153934	-9.972607	79262.184737	22528.940314	462772.733397	179.736844	-722.726351	-10.690128	-1677.424440	-1326.874505	38849.200732	179.736844	
51.900000	-762.848055	-10.124346	79261.180292	22730.901601	463918.544986	184.175615	-723.126781	-10.798600	-1677.584061	-1339.452951	38846.417612	184.175615	
51.950000	-762.449771	-10.234647	79260.173748	22923.037419	465040.959003	188.318376	-723.495720	-10.867753	-1677.731389	-1349.091025	38842.140197	188.318376	
52.000000	-762.051120	-10.310484	79259.168008	23105.658176	466141.366417	192.206190	-723.844479	-10.904405	-1677.863730	-1356.263158	38837.149672	192.206190	
52.050000	-761.738554	-10.344837	79258.173386	23280.349068	467224.080845	195.802199	-724.195070	-10.903288	-1677.972465	-1360.648505	38832.903287	195.802199	
52.100000	-761.485312	-10.346244	79257.194941	23448.812380	468290.551175	199.130500	-724.552147	-10.873766	-1678.054329	-1362.929034	38829.686404	199.130500	
52.150000	-761.219281	-10.335723	79256.218460	23611.498041	469339.072828	202.306595	-724.909226	-10.837115	-1678.124174	-1364.573415	38826.971470	202.306595	
52.200000	-760.939305	-10.305705	79255.250920	23770.787950	470368.864084	205.277772	-725.269801	-10.785219	-1678.174837	-1365.087220	38825.056554	205.277772	
52.250000	-760.710477	-10.261787	79254.287417	23929.232021	471381.673970	208.040751	-725.642591	-10.722779	-1678.211438	-1364.859560	38824.486085	208.040751	
52.300000	-760.587534	-10.197043	79253.318067	24089.492621	472380.482981	210.537896	-726.031398	-10.643147	-1678.244882	-1363.509776	38825.421811	210.537896	
52.350000	-760.591649	-10.122423	79252.339938	24252.478176	473368.810221	212.861806	-726.440583	-10.559223	-1678.279910	-1361.941283	38828.044729	212.861806	
52.400000	-760.698077	-10.031718	79251.362235	24420.244719	474349.021968	215.013397	-726.867264	-10.466781	-1678.308870	-1359.913448	38832.143333	215.013397	
52.450000	-760.826059	-9.929482	79250.360914	24593.993252	475319.956485	217.061011	-727.289684	-10.371611	-1678.356180	-1357.859419	38836.104190	217.061011	
52.500000	-760.933786	-9.817894	79249.331530	24774.766432	476280.448701	219.062597	-727.695590	-10.275887	-1678.425797	-1355.953166	38839.099783	219.062597	
52.550000	-761.052021	-9.722319	79248.276646	24961.838202	477231.830043	221.226247	-728.097458	-10.204522	-1678.514794	-1355.871101	38841.967041	221.226247	
52.600000	-761.233796	-9.634210	79247.206827	25156.518257	478177.342329	223.535286	-728.516857	-10.147300	-1678.613063	-1356.944409	38846.140724	223.535286	
52.650000	-761.468523	-9.559170	79246.126563	25359.780346	479118.319468	226.020152	-728.957018	-10.107827	-1678.717137	-1359.443982	38851.823192	226.020152	
52.700000	-761.690503	-9.488162	79245.024813	25572.898414	480052.786660	228.624677	-729.400925	-10.076214	-1678.838382	-1362.734874	38857.820236	228.624677	
52.750000	-761.884917	-9.417335	79243.895039	25796.167976	480979.115715	231.357008	-729.840477	-10.049578	-1678.983024	-1366.632263	38863.586000	231.357008	
52.800000	-762.065793	-9.341324	79242.729721	26029.274926	481897.014099	234.228449	-730.271071	-10.022770	-1679.158466	-1370.781312	38868.774779	234.228449	
52.850000	-762.236226	-9.248899	79241.543844	26271.795891	482806.405220	237.189609	-730.686681	-9.982082	-1679.349683	-1374.232488	38873.077222	237.189609	
52.900000	-762.381643	-9.132646	79240.321150	26522.773693	483706.931578	240.201704	-731.085512	-9.918231	-1679.572903	-1376.337010	38876.271911	240.201704	
52.950000	-762.463979	-9.008375	79239.076858	26779.678052	484596.880771	243.386348	-731.466830	-9.847666	-1679.812013	-1378.143174	38878.430360	243.386348	
53.000000	-762.488574	-8.881906	79237.814658	27040.607778	485475.129617	246.816316	-731.839487	-9.777646	-1680.062055	-1380.092168	38880.199844	246.816316	
53.050000	-762.474794	-8.759433	79236.540955	27304.803194	486340.913912	250.509231	-732.209319	-9.711348	-1680.315466	-1382.378259	38882.046269	250.509231	
53.100000	-762.509860	-8.656100	79235.264135	27571.008653	487196.627652	254.511787	-732.600110	-9.658552	-1680.563372	-1385.634164	38885.605255	254.511787	
53.150000	-762.631592	-8.533233	79233.986046	27840.309473	488045.107169	258.548203	-733.019918	-9.577432	-1680.805000	-1387.038331	38891.365213	258.548203	
53.200000	-762.768398	-8.372316	79232.704281	28113.505553	488884.845714	262.441531	-733.445038	-9.448666	-1681.043454	-1385.296796	38897.727368	262.441531	
53.250000	-762.805859	-8.162749	79231.409253	28390.709870	489710.495544	266.058157	-733.837800	-9.260759	-1681.287519	-1379.634531	38902.195862	266.058157	
53.300000	-762.708383	-7.910750	79230.105633	28670.414290	490517.646651	269.386913	-734.186588	-9.018644	-1681.530729	-1370.346706	38904.127936	269.386913	
53.350000	-762.567884	-7.653627	79228.798733	28949.240487	491307.028646	272.628285	-734.523117	-8.759037	-1681.766380	-1359.845423	38905.709786	272.628285	
53.400000	-762.476910	-7.424603	79227.511059	29222.757050	492082.042811	275.995646	-734.881171	-8.515774	-1681.972145	-1350.310809	38909.296732	275.995646	
53.450000	-762.440790	-7.241058	79226.241568	29487.531845	492844.182211	279.602784	-735.270931	-8.308239	-1682.149871	-1342.974092	38915.518698	279.602784	
53.500000	-762.395099	-7.114377	79224.978693	29741.465700	493591.065506	283.516397	-735.676566	-8.151215	-1682.311054	-1338.791940	38923.275386	283.516397	
53.550000	-762.276808	-7.015314	79223.721925	29985.205231	494318.225189	287.550753	-736.069365	-8.018089	-1682.455476	-1335.965489	38930.731808	287.550753	
53.600000	-762.111039	-6.934986	79222.464168	30219.363502	495023.558302	291.620276	-736.438896	-7.899743	-1682.589675	-1333.893305	38937.215148	291.620276	
53.650000	-761.989272	-6.867099	79221.224142	30444.580063	495709.925386	295.642134	-736.801983	-7.787682	-1682.696211	-1332.007377	38943.940233	295.642134	
53.700000	-761.963906	-6.812326	79219.998482	30660.551919	496381.627044	299.606176	-737.177332	-7.683880	-1682.781046	-1330.438180	38952.033728	299.606176	
53.750000	-762.013448	-6.764753	79218.787654	30867.643895	497041.065710	303.486764	-737.569790	-7.587316	-1682.846073	-1329.124510	38961.743820	303.486764	
53.800000	-762.082183	-6.713284	79217.583265	31067.110025	497687.792794	307.234929	-737.970563	-7.491655	-1682.900854	-1327.669021	38972.409124	307.234929	
53.850000	-762.152149	-6.649477	79216.387907	31261.291095	498320.996816	310.761647	-738.369387	-7.386844	-1682.943000	-1325.447524	38983.374040	310.761647	
53.900000	-762.273756	-6.619376	79215.191434	31448.505794	498942.678428	314.318906	-738.776818	-7.314860	-1682.983099	-1325.286384	38995.264053	314.318906	
53.950000	-762.487137	-6.618252	79214.000125	31628.428982	499556.489288	317.874485	-739.201039	-7.270218	-1683.016435	-1326.802054	39008.572688	317.874485	
54.000000	-762.790357	-6.659934	79212.811658	31800.299672	500165.538015	321.544318	-739.645972	-7.271463	-1683.046983	-1331.238959	39023.464923	321.544318	
54.050000	-763.123399	-6.722211	79211.622920	31966.133306	500769.918427	325.209551	-740.094104	-7.299424	-1683.078944	-1337.343186	39038.706957	325.209551	
54.100000	-763.454396	-6.820595	79210.415045	32125.540191	501368.937209	328.995232	-740.537156	-7.369470	-1683.131103	-1346.163074	39053.634043	328.995232	
54.150000	-763.800687	-6.960518	79209.198533	32277.377413	501963.657982	332.997871	-740.979525	-7.487028	-1683.192731	-1358.034308	39068.582927	332.997871	
54.200000	-764.181671	-7.122831	79207.960938	32422.130425	502555.938664	337.165003	-741.426075	-7.634657	-1683.276709	-1371.786430	39083.752901	337.165003	
54.250000	-764.572346	-7.307990	79206.708251	32560.327265	503146.192730	341.547356	-741.872873	-7.814166	-1683.377199	-1387.552048	39098.904532	341.547356	
54.300000	-764.919369	-7.497055	79205.432204	32693.571522	503732.560035	346.066299	-742.307050	-8.006264	-1683.501968	-1404.061299	39113.140906	346.066299	
54.350000	-765.206938	-7.678785	79204.136513	32823.919968	504312.775415	350.660357	-742.724415	-8.197657	-1683.646233	-1420.460376	39126.264426	350.660357	
54.400000	-765.492754	-7.842738	79202.823542	32953.963669	504887.734599	355.242689	-743.140076	-8.374741	-1683.807207	-1435.891271	39139.302375	355.242689	
54.450000	-765.796339	-7.991276	79201.506461	33084.258563	505458.354092	359.836611	-743.556652	-8.539287	-1683.972353	-1450.484237	39152.498407	359.836611	
54.500000	-766.085916	-8.115382	79200.169640	33215.165076	506023.845900	364.425002	-743.965500	-8.684099	-1684.157523	-1463.765184	39165.186127	364.425002	
54.550000	-766.281749	-8.195812	79198.809828	33348.184031	506580.076367	368.899555	-744.343362	-8.790449	-1684.364618	-1474.495825	39175.856617	368.899555	
54.600000	-766.329674	-8.218379	79197.422975	33484.103346	507121.496491	373.177225	-744.672618	-8.843251	-1684.594661	-1481.667249	39183.441423	373.177225	
54.650000	-766.275056	-8.174388	79196.012421	33623.384386	507645.570666	377.209319	-744.966459	-8.832261	-1684.841321	-1484.588447	39188.947476	377.209319	
54.700000	-766.212175	-8.079092	79194.597435	33765.612270	508154.078752	381.089957	-745.258339	-8.771149	-1685.084088	-1484.168937	39194.736823	381.089957	
54.750000	-766.178474	-7.936975	79193.192640	33911.287473	508648.359027	384.821595	-745.565698	-8.662599	-1685.308400	-1480.596857	39202.049400	384.821595	
54.800000	-766.174733	-7.768665	79191.798870	34060.204081	509128.858353	388.528773	-745.894989	-8.528600	-1685.513847	-1475.363054	39211.308658	388.528773	
54.850000	-766.146914	-7.546055	79190.415072	34215.488635	509592.654135	391.997117	-746.221588	-8.341102	-1685.701428	-1466.636783	39220.907635	391.997117	
54.900000	-766.055277	-7.268653	79189.025705	34378.855858	510035.828896	395.184197	-746.521576	-8.098750	-1685.885934	-1454.377903	39229.238549	395.184197	
54.950000	-765.883213	-6.939222	79187.634584	34550.204144	510455.011920	398.076841	-746.780658	-7.801175	-1686.062639	-1438.556030	39235.447602	398.076841	
55.000000	-765.678104	-6.568488	79186.251295	34727.969615	510850.178850	400.737149	-747.018217	-7.457377	-1686.221542	-1419.738527	39240.914618	400.737149	
55.050000	-765.504928	-6.172440	79184.884557	34910.248063	511223.962827	403.282315	-747.270707	-7.084492	-1686.354593	-1399.037412	39248.093623	403.282315	
55.100000	-765.363032	-5.749299	79183.547913	35096.743995	511576.957918	405.679707	-747.544903	-6.679969	-1686.449206	-1376.264738	39257.501220	405.679707	
55.150000	-765.227845	-5.341849	79182.235041	35285.311542	511907.728331	408.154085	-747.833866	-6.284358	-1686.511958	-1354.131490	39268.659449	408.154085	
55.200000	-765.081928	-4.978249	79180.935800	35473.390825	512213.843901	410.849535	-748.123647	-5.923591	-1686.552434	-1334.343208	39280.637329	410.849535	
55.250000	-764.965051	-4.654412	79179.636691	35660.399064	512495.554586	413.707776	-748.418018	-5.593140	-1686.583945	-1316.584545	39293.615000	413.707776	
55.300000	-764.924099	-4.346374	79178.351631	35847.582720	512755.925442	416.571218	-748.726383	-5.273186	-1686.594005	-1299.529080	39308.243866	416.571218	
55.350000	-764.959077	-4.015141	79177.073818	36037.515330	512998.030020	419.196812	-749.046987	-4.928938	-1686.592061	-1280.876754	39324.270262	419.196812	
55.400000	-765.023594	-3.677787	79175.803564	36229.636151	513222.755006	421.686560	-749.367608	-4.577921	-1686.579452	-1261.807479	39340.826613	421.686560	
55.450000	-765.079453	-3.358737	79174.529862	36421.654070	513429.662910	424.175520	-749.679297	-4.241523	-1686.567575	-1243.728241	39357.240970	424.175520	
55.500000	-765.134264	-3.089836	79173.243071	36610.474691	513618.675330	426.854187	-749.986750	-3.950611	-1686.565469	-1228.669659	39373.774861	426.854187	
55.550000	-765.226824	-2.885666	79171.955622	36794.164150	513791.954043	429.826958	-750.305397	-3.721866	-1686.561070	-1217.712383	39391.504787	429.826958	
55.600000	-765.396969	-2.745432	79170.659209	36972.452870	513953.211977	433.095593	-750.653005	-3.555786	-1686.564003	-1210.890706	39411.477922	433.095593	
55.650000	-765.629216	-2.655612	79169.359184	37146.221542	514104.881389	436.536162	-751.023747	-3.436497	-1686.570791	-1207.147848	39433.263025	436.536162	
55.700000	-765.871012	-2.626414	79168.042619	37314.569737	514246.192364	440.169851	-751.394092	-3.372426	-1686.595102	-1207.045741	39455.192256	440.169851	
55.750000	-766.108624	-2.643984	79166.698693	37476.593478	514376.838364	443.918028	-751.753023	-3.351840	-1686.648053	-1209.767839	39476.461648	443.918028	
55.800000	-766.385628	-2.702457	79165.339640	37630.912454	514499.577933	447.806436	-752.115705	-3.374016	-1686.718021	-1215.219935	39498.100496	447.806436	
55.850000	-766.750576	-2.802557	79163.972010	37775.819129	514620.194272	451.921866	-752.507164	-3.443321	-1686.800730	-1223.649937	39521.688943	451.921866	
55.900000	-767.172009	-2.962322	79162.589778	37908.431006	514741.765798	456.443754	-752.919936	-3.578953	-1686.904320	-1236.291657	39546.572713	456.443754	
55.950000	-767.560281	-3.181956	79161.189344	38026.746889	514862.293821	461.413529	-753.322422	-3.780921	-1687.032362	-1253.091590	39570.636467	461.413529	
56.000000	-767.875948	-3.467432	79159.764089	38129.280027	514978.229753	466.903178	-753.701325	-4.055513	-1687.189408	-1274.438558	39593.032520	466.903178	
56.050000	-768.170310	-3.785299	79158.324680	38217.819391	515089.074337	472.704228	-754.075073	-4.367071	-1687.363166	-1297.944087	39615.105780	472.704228	
56.100000	-768.515806	-4.116743	79156.885313	38294.228627	515198.079088	478.690238	-754.473344	-4.694650	-1687.540000	-1322.226170	39638.877618	478.690238	
56.150000	-768.911331	-4.430348	79155.447311	38360.823031	515307.107004	484.644168	-754.896054	-5.005762	-1687.720269	-1345.134450	39664.281394	484.644168	
56.200000	-769.274017	-4.691677	79154.011440	38420.104083	515413.457910	490.303648	-755.310662	-5.264837	-1687.903349	-1364.312619	39689.189294	490.303648	
56.250000	-769.525286	-4.880146	79152.554147	38473.957479	515510.355623	495.474527	-755.679117	-5.449693	-1688.110321	-1378.314700	39711.066094	495.474527	
56.300000	-769.686173	-4.991057	79151.076279	38523.109973	515593.637467	500.103958	-756.003576	-5.555981	-1688.337076	-1386.862862	39730.195165	500.103958	
56.350000	-769.830678	-5.026390	79149.598213	38567.762287	515663.832924	504.218006	-756.313240	-5.586814	-1688.561922	-1390.163316	39748.687313	504.218006	
56.400000	-769.989181	-5.020542	79148.134734	38606.915858	515722.405991	508.042364	-756.628142	-5.577394	-1688.770215	-1390.578989	39767.948631	508.042364	
56.450000	-770.146743	-4.993331	79146.684017	38640.155131	515768.863948	511.692333	-756.952262	-5.546635	-1688.963679	-1389.389093	39788.238021	511.692333	
56.500000	-770.263335	-4.961715	79145.247364	38666.660930	515799.521995	515.300965	-757.271173	-5.514072	-1689.139642	-1387.895083	39808.692876	515.300965	
56.550000	-770.315389	-4.899076	79143.811751	38689.107348	515809.373840	518.683500	-757.562654	-5.452590	-1689.309057	-1384.324118	39827.876408	518.683500	
56.600000	-770.306921	-4.776685	79142.375145	38711.274920	515794.466221	521.609241	-757.814297	-5.329926	-1689.472342	-1376.579446	39845.060722	521.609241	
56.650000	-770.258622	-4.593935	79140.950662	38735.219407	515753.281297	524.052295	-758.031612	-5.144340	-1689.615695	-1364.587264	39860.751433	524.052295	
