HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	PtfmFxt   	PtfmFyt   	PtfmFzt   	PtfmFxi   	PtfmFyi   	PtfmFzi   	PtfmMxt   	PtfmMyt   	PtfmMzt   	PtfmMxi   	PtfmMyi   	PtfmMzi   	
(s)	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	
8.300000	-2714.362793	42.195160	79100.031250	-325.688324	-148.935135	79145.789062	10419.054688	154865.484375	-88.448486	9661.848633	154914.593750	-31.888309	
8.350000	-2748.309814	51.453491	79099.484375	-325.385010	-137.860229	79146.437500	11082.818359	157035.515625	-55.986877	10436.316406	157079.796875	-22.194918	
8.400000	-2793.343750	66.359398	79098.796875	-335.951508	-121.006973	79147.320312	12008.227539	159309.062500	-14.783112	11474.120117	159348.421875	-12.682240	
8.450000	-2841.527832	83.534554	79098.140625	-349.414764	-101.708908	79148.367188	12553.015625	161651.375000	15.365234	12133.406250	161683.406250	-3.369272	
8.500000	-2882.791748	104.428490	79097.773438	-355.689941	-78.502037	79149.515625	12898.817383	163941.500000	40.010590	12596.560547	163965.000000	5.715245	
8.550000	-2914.099121	125.600029	79097.671875	-351.732513	-54.857128	79150.632812	13160.339844	166140.875000	62.681549	12978.464844	166155.203125	14.585751	
8.600000	-2940.203369	140.201706	79097.789062	-342.300903	-37.664642	79151.789062	13004.594727	168319.125000	72.128906	12945.813477	168323.671875	23.232887	
8.650000	-2969.835693	149.562256	79097.757812	-336.158569	-25.628204	79152.914062	12308.032227	170583.031250	63.356445	12374.761719	170578.218750	31.619884	
8.700000	-3005.515137	160.325760	79097.406250	-335.840271	-12.123266	79153.945312	11550.876953	172932.203125	51.755035	11745.614258	172919.093750	39.717926	
8.750000	-3046.068604	170.055801	79096.851562	-340.171204	0.395221	79154.929688	10805.571289	175350.265625	39.686371	11130.710938	175329.921875	47.513634	
8.800000	-3082.428955	166.963760	79096.242188	-340.118134	0.094504	79155.726562	9423.409180	177771.593750	4.709320	9880.383789	177746.765625	54.962715	
8.850000	-3108.825439	159.353882	79095.765625	-329.917938	-4.775555	79156.312500	8078.577148	180090.796875	-30.251984	8668.188477	180063.375000	62.031315	
8.900000	-3132.353027	166.052795	79095.203125	-316.621094	4.599836	79156.742188	7606.722168	182345.671875	-35.526215	8329.833008	182314.062500	68.735809	
8.950000	-3172.528564	187.544403	79093.921875	-319.731598	28.769016	79157.093750	7602.128906	184782.406250	-25.054260	8460.345703	184745.093750	75.108932	
9.000000	-3228.288574	209.149841	79092.062500	-338.220795	53.051876	79157.453125	7645.767090	187404.671875	-13.487335	8640.736328	187361.421875	81.215118	
9.050000	-3278.579102	223.901703	79090.382812	-351.049866	70.371162	79157.820312	8003.978027	189961.531250	9.653168	9136.624023	189910.390625	87.138535	
9.100000	-3304.548828	228.423859	79089.585938	-339.390533	77.209190	79158.164062	7938.522949	192273.531250	17.523865	9208.106445	192216.890625	92.938171	
9.150000	-3318.727783	231.386230	79089.359375	-315.759247	82.270256	79158.625000	7364.320312	194478.593750	5.971893	8770.452148	194420.234375	98.614143	
9.200000	-3355.650146	229.372665	79088.546875	-314.757050	82.363693	79159.367188	6025.328613	196971.328125	-36.429565	7569.782227	196918.000000	104.138435	
9.250000	-3421.536133	221.324646	79086.929688	-342.612091	76.498161	79160.437500	4720.222656	199782.781250	-79.800629	6405.376465	199735.843750	109.529358	
9.300000	-3482.720215	207.515106	79085.562500	-365.626740	64.677437	79161.609375	3608.245850	202539.359375	-117.174500	5433.180176	202498.609375	114.778809	
9.350000	-3505.123047	197.856476	79085.593750	-349.618988	56.470722	79162.687500	2908.870850	204854.843750	-138.841888	4868.588379	204817.656250	119.898232	
9.400000	-3501.397217	191.415024	79086.609375	-307.285492	51.002689	79163.695312	2186.704834	206881.765625	-162.121918	4276.364258	206849.140625	124.884064	
9.450000	-3517.316895	176.037384	79087.000000	-284.590851	36.557816	79164.851562	882.740723	209133.796875	-210.878143	3101.512207	209112.718750	129.738449	
9.500000	-3588.509033	154.021301	79085.460938	-317.168213	15.851720	79166.351562	-545.659546	211989.125000	-267.759644	1805.492065	211982.265625	134.468826	
9.550000	-3692.740479	131.598404	79082.679688	-382.659882	-5.071469	79168.031250	-2096.218506	215217.250000	-332.514526	388.032013	215227.312500	139.032074	
9.600000	-3774.211426	107.740852	79080.578125	-425.193390	-27.887627	79169.515625	-3924.142578	218219.859375	-410.913025	-1313.948120	218251.531250	143.417969	
9.650000	-3813.703125	81.428497	79079.906250	-425.533630	-53.901878	79170.687500	-5512.873535	220779.859375	-480.954041	-2787.496094	220831.562500	147.598816	
9.700000	-3833.113281	49.903824	79079.859375	-405.643463	-85.642288	79171.625000	-7046.348145	223150.046875	-550.794373	-4214.868164	223222.109375	151.522385	
9.750000	-3865.491943	14.551285	79079.312500	-398.592377	-121.312195	79172.632812	-8919.480469	225703.640625	-638.444824	-5987.656250	225801.296875	155.110352	
9.800000	-3919.776611	-28.443542	79077.890625	-413.373596	-164.602509	79173.742188	-11448.568359	228543.468750	-758.804260	-8422.270508	228676.203125	158.256119	
9.850000	-3976.701660	-74.561127	79076.343750	-430.635651	-211.245010	79174.859375	-13481.086914	231406.296875	-860.732056	-10369.938477	231568.109375	160.969589	
9.900000	-4015.842285	-121.046936	79075.585938	-429.886841	-258.749786	79175.984375	-14864.851562	234053.031250	-936.139160	-11682.526367	234235.250000	163.230179	
9.950000	-4048.406494	-157.040802	79075.085938	-422.196655	-296.087189	79177.132812	-15599.250000	236618.687500	-984.196960	-12358.380859	236812.062500	165.037598	
10.000000	-4092.928223	-171.277252	79074.179688	-425.953583	-311.710205	79178.468750	-15306.054688	239301.453125	-986.673340	-12016.342773	239491.156250	166.367523	
10.050000	-4151.446777	-178.446564	79072.734375	-443.388153	-320.257080	79179.953125	-14866.841797	242158.031250	-983.434814	-11537.981445	242341.390625	167.207840	
10.100000	-4203.168457	-186.139465	79071.609375	-453.779633	-329.585999	79181.476562	-14131.568359	244949.750000	-966.622681	-10776.287109	245122.125000	167.575897	
10.150000	-4235.628418	-190.965378	79071.226562	-444.613770	-336.443329	79182.859375	-12886.699219	247539.968750	-925.149292	-9518.906250	247694.000000	167.482712	
10.200000	-4252.181152	-186.036499	79071.398438	-419.181824	-333.852997	79184.054688	-11368.830078	249980.312500	-869.644409	-8001.246582	250112.218750	166.947723	
10.250000	-4266.941895	-171.278320	79071.500000	-391.644073	-321.517120	79185.109375	-9975.477539	252435.609375	-819.425659	-6618.321289	252547.203125	165.953400	
10.300000	-4291.417480	-154.260696	79071.085938	-373.650482	-306.839386	79186.132812	-8934.128906	255030.906250	-786.225220	-5595.766113	255127.140625	164.464951	
10.350000	-4321.798828	-143.467499	79070.320312	-361.520721	-298.354523	79187.078125	-8282.751953	257709.640625	-772.438965	-4972.193359	257795.875000	162.443741	
10.400000	-4356.854004	-136.698456	79069.109375	-354.011963	-293.876068	79187.835938	-7624.204590	260449.859375	-758.542114	-4350.180176	260526.156250	159.867828	
10.450000	-4383.909668	-130.434677	79068.187500	-338.399628	-290.038818	79188.484375	-7114.826172	263106.062500	-752.256836	-3887.896240	263174.562500	156.691757	
10.500000	-4401.509766	-116.343903	79067.632812	-313.152710	-278.518188	79189.023438	-6227.770508	265634.218750	-726.438232	-3058.157227	265690.562500	152.936676	
10.550000	-4425.305664	-91.795197	79066.820312	-293.937653	-256.481720	79189.648438	-4576.305176	268181.968750	-660.534241	-1471.278076	268217.750000	148.603790	
10.600000	-4474.841797	-63.394684	79064.937500	-300.411041	-230.306580	79190.585938	-2503.666992	270976.968750	-571.812500	532.550049	270988.562500	143.768799	
10.650000	-4542.975586	-48.600784	79062.328125	-325.602905	-217.547302	79191.789062	-1491.448730	274002.031250	-538.629089	1470.001099	274002.625000	138.408325	
10.700000	-4601.163574	-36.047775	79060.296875	-340.785706	-207.158737	79193.078125	-632.995850	276917.531250	-513.012817	2245.371094	276909.593750	132.596725	
10.750000	-4631.175293	-8.588898	79059.632812	-327.542084	-182.159637	79194.281250	952.643311	279497.875000	-446.676575	3739.355225	279474.812500	126.363953	
10.800000	-4650.229492	29.696655	79059.585938	-303.187317	-146.429306	79195.523438	2405.459229	281967.437500	-386.191833	5094.063477	281931.937500	119.740868	
10.850000	-4686.527832	55.279381	79058.796875	-296.206177	-123.251457	79196.953125	2228.635010	284684.781250	-415.881683	4813.875488	284653.062500	112.672707	
10.900000	-4746.119141	69.652870	79056.843750	-312.627655	-111.140785	79198.515625	1788.903809	287663.562500	-461.902527	4266.773926	287637.812500	105.202614	
10.950000	-4805.033691	83.560471	79054.796875	-328.340607	-99.604317	79199.984375	1980.989014	290606.656250	-473.374390	4345.951172	290581.281250	97.375053	
11.000000	-4848.743652	102.996758	79053.296875	-328.755127	-82.775528	79201.195312	2309.378906	293386.000000	-477.298950	4554.217285	293360.125000	89.246506	
11.050000	-4884.604980	134.004242	79051.992188	-321.205688	-54.559315	79202.203125	3091.456299	296077.875000	-455.328186	5210.300293	296048.500000	80.885712	
11.100000	-4929.262695	178.513535	79050.085938	-322.367004	-12.913407	79203.164062	5241.436523	298832.281250	-353.714722	7231.760254	298790.937500	72.442825	
11.150000	-4979.892090	222.463760	79047.804688	-329.510254	28.074720	79204.132812	7849.920898	301644.281250	-223.571106	9708.854492	301590.250000	64.042938	
11.200000	-5020.409180	255.126129	79046.070312	-326.585175	57.580471	79205.054688	9593.544922	304371.343750	-142.295166	11316.125000	304312.218750	55.740490	
11.250000	-5061.100586	274.726288	79044.398438	-323.885620	73.891220	79206.039062	10082.695312	307139.531250	-134.968140	11664.388672	307083.562500	47.577782	
11.300000	-5118.466309	275.908264	79041.984375	-337.937134	71.707596	79207.257812	9221.948242	310132.500000	-209.995178	10658.436523	310086.500000	39.564167	
11.350000	-5188.397949	264.962952	79039.023438	-364.550903	57.250034	79208.710938	7727.347656	313275.937500	-325.853577	9013.994141	313241.718750	31.710974	
11.400000	-5253.231934	253.380737	79036.406250	-385.959717	41.896626	79210.257812	6103.437012	316362.187500	-452.191559	7234.512207	316338.656250	23.941601	
11.450000	-5306.494141	247.864944	79034.523438	-395.646027	32.306065	79211.859375	4721.192383	319315.343750	-566.125854	5690.468262	319300.062500	16.243792	
11.500000	-5355.567871	245.476288	79032.929688	-401.017029	25.546564	79213.546875	3820.509277	322209.625000	-652.569580	4621.704102	322199.781250	8.604845	
11.550000	-5410.826660	241.814987	79031.101562	-412.471283	17.232813	79215.406250	3545.646240	325153.906250	-701.977539	4172.620117	325147.187500	1.035461	
11.600000	-5472.481934	235.488266	79028.937500	-430.208191	5.963938	79217.359375	3866.673828	328161.218750	-715.168457	4312.964355	328156.406250	-6.347335	
11.650000	-5519.323242	225.661774	79027.523438	-432.979065	-9.106031	79219.156250	4287.345215	331020.437500	-722.384033	4545.375977	331017.781250	-13.513007	
11.700000	-5551.076660	213.850021	79026.843750	-420.514221	-26.420313	79220.734375	4492.095215	333745.093750	-743.814209	4553.800293	333745.093750	-20.364153	
11.750000	-5583.799805	206.269775	79026.054688	-408.907471	-39.723816	79222.281250	4880.510742	336487.468750	-754.090332	4738.762207	336490.343750	-26.924126	
11.800000	-5635.821289	204.612061	79024.062500	-416.530884	-47.324409	79223.929688	5804.915527	339437.093750	-730.170166	5453.266113	339443.718750	-33.173290	
11.850000	-5698.854492	198.724579	79021.312500	-435.072845	-59.374832	79225.570312	6660.499512	342529.000000	-711.231873	6091.176270	342540.343750	-39.158886	
11.900000	-5752.420898	186.418198	79019.015625	-443.992828	-78.014534	79227.054688	7423.237793	345542.031250	-698.246582	6628.796387	345558.875000	-44.925068	
11.950000	-5785.670410	182.229752	79017.828125	-432.455383	-88.621986	79228.335938	8985.939453	348317.750000	-630.209473	7962.004395	348343.218750	-50.481064	
12.000000	-5813.349121	179.278946	79016.968750	-415.235779	-98.051834	79229.578125	10222.720703	351071.531250	-583.321655	8962.642578	351106.437500	-55.946014	
12.050000	-5850.255859	173.679077	79015.531250	-407.166656	-110.213554	79230.875000	11227.027344	353956.031250	-552.087646	9724.006836	354000.937500	-61.273197	
12.100000	-5896.246582	162.676483	79013.523438	-408.092773	-127.846985	79232.226562	12265.208984	356952.875000	-518.263245	10513.172852	357009.156250	-66.485237	
12.150000	-5937.503418	155.212708	79011.703125	-404.217590	-141.911285	79233.468750	13821.396484	359896.156250	-447.095581	11816.711914	359967.812500	-71.559387	
12.200000	-5956.315918	148.339493	79011.234375	-377.802246	-155.201584	79234.515625	14677.626953	362645.468750	-423.112793	12415.130859	362730.218750	-76.656448	
12.250000	-5955.229492	150.498596	79012.015625	-331.496887	-159.231155	79235.414062	15655.601562	365179.281250	-388.883423	13132.770508	365278.937500	-81.818581	
12.300000	-5956.970703	153.863205	79012.664062	-288.082611	-161.934387	79236.359375	17028.650391	367712.437500	-325.377991	14242.892578	367831.000000	-87.120552	
12.350000	-5975.491699	142.898865	79012.343750	-261.449554	-178.935410	79237.476562	17853.744141	370419.218750	-300.691956	14799.052734	370553.937500	-92.587006	
12.400000	-6011.940918	126.145142	79010.929688	-252.824371	-201.713516	79238.773438	18243.314453	373299.406250	-307.519409	14913.530273	373447.375000	-98.251427	
12.450000	-6058.536621	135.034119	79008.796875	-254.706436	-198.771255	79240.203125	19866.320312	376189.718750	-223.300659	16261.362305	376362.843750	-104.153214	
12.500000	-6109.992676	162.484207	79006.320312	-261.773132	-177.142288	79241.765625	21692.257812	379092.375000	-122.114868	17810.048828	379294.562500	-110.289940	
12.550000	-6164.456055	198.723038	79003.539062	-272.099701	-146.586670	79243.320312	23845.722656	381992.812500	5.789307	19685.378906	382229.781250	-116.622879	
12.600000	-6213.841797	233.488708	79000.976562	-277.477203	-117.269539	79244.742188	26212.515625	384815.718750	152.753662	21774.802734	385092.312500	-123.175179	
12.650000	-6250.277832	269.058533	78999.132812	-270.043671	-86.794815	79245.953125	28873.138672	387467.187500	325.859375	24161.482422	387789.625000	-129.828308	
12.700000	-6283.908691	301.392639	78997.414062	-259.924133	-59.291847	79247.070312	30811.802734	390115.812500	447.408813	25826.119141	390477.781250	-136.678787	
12.750000	-6326.262695	321.416565	78995.117188	-258.542999	-43.997375	79248.250000	30922.666016	392936.781250	430.353149	25657.486328	393315.906250	-143.779312	
12.800000	-6386.534180	343.403229	78991.625000	-275.285767	-26.814627	79249.640625	31112.128906	395920.687500	418.994385	25566.843750	396317.625000	-151.115723	
12.850000	-6465.859863	376.310852	78986.812500	-311.397766	1.151469	79251.304688	32705.289062	399021.687500	516.934448	26883.935547	399456.406250	-158.596802	
12.900000	-6537.635254	407.356964	78982.570312	-340.002319	27.488813	79252.992188	34495.855469	402021.218750	633.010864	28403.001953	402498.062500	-166.119537	
12.950000	-6577.172363	436.469757	78980.578125	-336.341949	52.526314	79254.437500	36082.285156	404672.375000	737.075317	29726.136719	405189.500000	-173.649109	
13.000000	-6603.571289	482.581482	78979.468750	-319.875916	94.939331	79255.820312	38530.378906	407127.687500	912.969360	31921.384766	407700.093750	-181.133652	
13.050000	-6654.601074	540.082825	78976.632812	-328.394440	148.504272	79257.515625	40998.574219	409846.875000	1092.480957	34138.488281	410476.656250	-188.550430	
13.100000	-6736.407227	576.304138	78971.632812	-367.485870	180.383621	79259.460938	41454.632812	413014.468750	1110.656250	34335.750000	413668.562500	-195.864746	
13.150000	-6805.898926	590.987122	78967.460938	-393.889069	191.003891	79261.203125	41212.613281	416082.937500	1073.561768	33840.167969	416748.656250	-202.925262	
13.200000	-6844.034668	596.505554	78965.546875	-388.698059	193.082977	79262.640625	40910.636719	418816.312500	1033.391113	33296.175781	419491.531250	-209.680435	
13.250000	-6868.410156	607.967102	78964.632812	-369.834442	201.417633	79263.984375	40370.125000	421424.281250	974.193848	32520.738281	422103.625000	-216.131134	
13.300000	-6911.512207	623.498413	78962.304688	-369.856079	213.491241	79265.507812	39179.195312	424284.968750	859.166016	31092.841797	424954.906250	-222.404739	
13.350000	-6982.129395	621.286133	78957.953125	-397.140839	207.242035	79267.234375	37037.539062	427500.031250	661.309570	28707.582031	428140.562500	-228.507233	
13.400000	-7055.452637	598.636841	78953.367188	-426.721466	180.396576	79268.898438	34995.937500	430741.500000	468.822998	26424.031250	431352.406250	-234.368011	
13.450000	-7101.359375	571.569153	78950.742188	-428.688080	149.560532	79270.234375	33445.039062	433667.218750	316.660889	24640.072266	434256.531250	-239.920303	
13.500000	-7123.094727	569.761902	78949.851562	-406.914093	144.364914	79271.406250	33202.167969	436273.781250	275.299194	24175.761719	436866.968750	-245.056671	
13.550000	-7148.924316	597.468811	78948.539062	-389.883118	168.486725	79272.664062	34299.515625	438860.593750	348.182861	25057.619141	439485.218750	-249.625656	
13.600000	-7203.425781	620.686279	78945.203125	-401.530151	187.387726	79274.351562	35140.039062	441758.312500	398.056519	25676.398438	442409.343750	-253.586807	
13.650000	-7282.693848	601.605347	78940.296875	-437.081543	163.308701	79276.429688	33810.894531	445022.718750	258.062500	24110.589844	445653.531250	-257.019897	
13.700000	-7348.919922	555.487793	78936.500000	-458.912018	112.307159	79278.390625	31632.457031	448187.750000	42.371582	21693.814453	448778.531250	-259.874481	
13.750000	-7384.192871	518.995544	78935.000000	-449.862366	71.460846	79280.023438	30303.482422	450984.406250	-99.708862	20136.140625	451552.531250	-262.212616	
13.800000	-7408.863770	495.333008	78934.265625	-430.439514	43.540470	79281.570312	28849.714844	453695.750000	-254.562378	18452.783203	454237.406250	-264.143616	
13.850000	-7455.538086	477.426331	78931.789062	-433.206390	20.714783	79283.367188	27627.634766	456650.437500	-392.713501	16992.796875	457169.812500	-265.733734	
13.900000	-7529.492676	466.588318	78927.093750	-463.478424	4.153781	79285.445312	28216.265625	459824.500000	-372.263916	17340.996094	460363.031250	-266.911133	
13.950000	-7583.270508	458.547302	78923.781250	-473.560272	-9.270141	79287.171875	29923.035156	462763.437500	-249.796509	18813.781250	463348.062500	-267.705902	
14.000000	-7575.783203	453.783234	78925.210938	-422.285706	-18.012688	79288.140625	32014.359375	465052.437500	-87.070068	20686.166016	465693.781250	-267.997223	
14.050000	-7541.503906	463.571289	78928.648438	-344.580811	-11.523075	79288.726562	35269.132812	466999.375000	186.256470	23734.455078	467727.468750	-267.701477	
14.100000	-7550.878418	484.285156	78928.476562	-311.080200	4.914016	79289.703125	38939.312500	469391.125000	499.220337	27190.240234	470218.187500	-266.824646	
14.150000	-7623.770020	483.735657	78923.226562	-340.893829	-1.388984	79291.328125	39934.281250	472614.375000	564.900513	27941.449219	473475.031250	-265.639038	
14.200000	-7698.141602	462.424988	78917.921875	-371.763580	-28.396439	79292.968750	39504.277344	475919.812500	499.340576	27261.289062	476778.000000	-264.233063	
14.250000	-7713.494141	433.735870	78917.437500	-343.348907	-61.135502	79293.929688	39571.750000	478541.031250	484.430786	27099.761719	479409.218750	-262.724060	
14.300000	-7691.791504	402.478577	78920.015625	-277.854248	-95.283096	79294.437500	39305.058594	480764.875000	441.270020	26614.845703	481634.218750	-261.267456	
14.350000	-7703.234863	383.481079	78919.867188	-246.142944	-117.836723	79295.382812	38647.679688	483341.156250	359.147827	25729.308594	484200.750000	-260.120544	
