HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.HydroL @CopyRight 赵子祯
Time	SpnSpaFxi SparN_0	SpnSpaFxi SparN_1	SpnSpaFxi SparN_2	SpnSpaFxi SparN_3	SpnSpaFyi SparN_0	SpnSpaFyi SparN_1	SpnSpaFyi SparN_2	SpnSpaFyi SparN_3	SpnSpaFzi SparN_0	SpnSpaFzi SparN_1	SpnSpaFzi SparN_2	SpnSpaFzi SparN_3	SpnSpaMxi SparN_0	SpnSpaMxi SparN_1	SpnSpaMxi SparN_2	SpnSpaMxi SparN_3	SpnSpaMyi SparN_0	SpnSpaMyi SparN_1	SpnSpaMyi SparN_2	SpnSpaMyi SparN_3	SpnSpaMzi SparN_0	SpnSpaMzi SparN_1	SpnSpaMzi SparN_2	SpnSpaMzi SparN_3	
(s)	(KN)      	(KN)      	(KN)      	(KN)      	(KN)      	(KN)      	(KN)      	(KN)      	(KN)      	(KN)      	(KN)      	(KN)      	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	
33.150000	0.000000	-119.165070	-119.327508	-119.339070	0.000000	-0.208028	-0.297049	-0.340724	0.000000	0.000000	0.000000	0.000000	0.000000	-3.746506	-4.446057	-4.537428	0.000000	-10683.715000	-10685.184000	-10685.215000	0.000000	0.000000	0.000000	0.000000	
33.200000	0.000000	-118.845969	-119.033742	-119.050352	0.000000	-0.218817	-0.314408	-0.361360	0.000000	0.000000	0.000000	0.000000	0.000000	-3.674969	-4.426046	-4.524261	0.000000	-10630.384000	-10632.064000	-10632.108000	0.000000	0.000000	0.000000	0.000000	
33.250000	0.000000	-118.546188	-118.762297	-118.785195	0.000000	-0.233349	-0.336822	-0.387686	0.000000	0.000000	0.000000	0.000000	0.000000	-3.708532	-4.521459	-4.627848	0.000000	-10577.669000	-10579.588000	-10579.646000	0.000000	0.000000	0.000000	0.000000	
33.300000	0.000000	-118.240133	-118.483953	-118.513523	0.000000	-0.248634	-0.360401	-0.415381	0.000000	0.000000	0.000000	0.000000	0.000000	-3.742128	-4.620131	-4.735121	0.000000	-10526.385000	-10528.537000	-10528.612000	0.000000	0.000000	0.000000	0.000000	
33.350000	0.000000	-117.924508	-118.192922	-118.228789	0.000000	-0.262040	-0.381071	-0.439655	0.000000	0.000000	0.000000	0.000000	0.000000	-3.772026	-4.707030	-4.829552	0.000000	-10477.877000	-10480.233000	-10480.322000	0.000000	0.000000	0.000000	0.000000	
33.400000	0.000000	-117.602914	-117.894195	-117.936211	0.000000	-0.273167	-0.398415	-0.460088	0.000000	0.000000	0.000000	0.000000	0.000000	-3.769995	-4.753778	-4.882754	0.000000	-10430.969000	-10433.514000	-10433.616000	0.000000	0.000000	0.000000	0.000000	
33.450000	0.000000	-117.289094	-117.605383	-117.654352	0.000000	-0.283212	-0.414362	-0.478973	0.000000	0.000000	0.000000	0.000000	0.000000	-3.727203	-4.757280	-4.892393	0.000000	-10383.786000	-10386.537000	-10386.656000	0.000000	0.000000	0.000000	0.000000	
33.500000	0.000000	-116.971750	-117.313781	-117.370164	0.000000	-0.291933	-0.428818	-0.496295	0.000000	0.000000	0.000000	0.000000	0.000000	-3.603350	-4.678388	-4.819487	0.000000	-10336.404000	-10339.369000	-10339.504000	0.000000	0.000000	0.000000	0.000000	
33.550000	0.000000	-116.643781	-117.009664	-117.073117	0.000000	-0.297851	-0.439468	-0.509325	0.000000	0.000000	0.000000	0.000000	0.000000	-3.399945	-4.512051	-4.658114	0.000000	-10289.996000	-10293.158000	-10293.310000	0.000000	0.000000	0.000000	0.000000	
33.600000	0.000000	-116.316289	-116.703297	-116.773180	0.000000	-0.301027	-0.445664	-0.517046	0.000000	0.000000	0.000000	0.000000	0.000000	-3.221805	-4.357560	-4.506804	0.000000	-10245.938000	-10249.274000	-10249.441000	0.000000	0.000000	0.000000	0.000000	
33.650000	0.000000	-115.981516	-116.386617	-116.462117	0.000000	-0.301469	-0.447781	-0.520023	0.000000	0.000000	0.000000	0.000000	0.000000	-3.018259	-4.167097	-4.318132	0.000000	-10203.600000	-10207.085000	-10207.262000	0.000000	0.000000	0.000000	0.000000	
33.700000	0.000000	-115.642406	-116.061891	-116.141969	0.000000	-0.300652	-0.447664	-0.520276	0.000000	0.000000	0.000000	0.000000	0.000000	-2.853566	-4.007848	-4.159651	0.000000	-10163.520000	-10167.123000	-10167.310000	0.000000	0.000000	0.000000	0.000000	
33.750000	0.000000	-115.300859	-115.730219	-115.813508	0.000000	-0.300417	-0.447660	-0.520394	0.000000	0.000000	0.000000	0.000000	0.000000	-2.801846	-3.957925	-4.109982	0.000000	-10126.287000	-10129.967000	-10130.164000	0.000000	0.000000	0.000000	0.000000	
33.800000	0.000000	-114.972414	-115.408852	-115.494500	0.000000	-0.301833	-0.448861	-0.521468	0.000000	0.000000	0.000000	0.000000	0.000000	-2.945098	-4.099527	-4.251323	0.000000	-10092.113000	-10095.854000	-10096.055000	0.000000	0.000000	0.000000	0.000000	
33.850000	0.000000	-114.662781	-115.105992	-115.193914	0.000000	-0.303391	-0.449318	-0.521340	0.000000	0.000000	0.000000	0.000000	0.000000	-3.225244	-4.371119	-4.521700	0.000000	-10059.856000	-10063.652000	-10063.857000	0.000000	0.000000	0.000000	0.000000	
33.900000	0.000000	-114.361430	-114.811883	-114.902250	0.000000	-0.302079	-0.445392	-0.516078	0.000000	0.000000	0.000000	0.000000	0.000000	-3.492734	-4.618171	-4.765970	0.000000	-10028.084000	-10031.939000	-10032.149000	0.000000	0.000000	0.000000	0.000000	
33.950000	0.000000	-114.035773	-114.491789	-114.584063	0.000000	-0.295741	-0.435115	-0.503836	0.000000	0.000000	0.000000	0.000000	0.000000	-3.551251	-4.645799	-4.789494	0.000000	-9995.209000	-9999.107000	-9999.322000	0.000000	0.000000	0.000000	0.000000	
34.000000	0.000000	-113.680719	-114.138336	-114.231289	0.000000	-0.285946	-0.420435	-0.486741	0.000000	0.000000	0.000000	0.000000	0.000000	-3.471532	-4.527732	-4.666380	0.000000	-9962.196000	-9966.109000	-9966.324000	0.000000	0.000000	0.000000	0.000000	
34.050000	0.000000	-113.292500	-113.747820	-113.840211	0.000000	-0.274406	-0.403895	-0.467746	0.000000	0.000000	0.000000	0.000000	0.000000	-3.271155	-4.288063	-4.421574	0.000000	-9928.640000	-9932.532000	-9932.747000	0.000000	0.000000	0.000000	0.000000	
34.100000	0.000000	-112.892984	-113.345258	-113.436883	0.000000	-0.262612	-0.387096	-0.448492	0.000000	0.000000	0.000000	0.000000	0.000000	-3.051290	-4.028866	-4.157242	0.000000	-9894.526000	-9898.397000	-9898.611000	0.000000	0.000000	0.000000	0.000000	
34.150000	0.000000	-112.493578	-112.945594	-113.037320	0.000000	-0.249367	-0.368325	-0.427013	0.000000	0.000000	0.000000	0.000000	0.000000	-2.790742	-3.724889	-3.847598	0.000000	-9858.685000	-9862.549000	-9862.763000	0.000000	0.000000	0.000000	0.000000	
34.200000	0.000000	-112.094922	-112.551680	-112.645094	0.000000	-0.233440	-0.346063	-0.401655	0.000000	0.000000	0.000000	0.000000	0.000000	-2.433125	-3.317464	-3.433694	0.000000	-9819.782000	-9823.685000	-9823.900000	0.000000	0.000000	0.000000	0.000000	
34.250000	0.000000	-111.692484	-112.160445	-112.257672	0.000000	-0.215442	-0.321517	-0.373926	0.000000	0.000000	0.000000	0.000000	0.000000	-1.940481	-2.773308	-2.882871	0.000000	-9776.573000	-9780.567000	-9780.793000	0.000000	0.000000	0.000000	0.000000	
34.300000	0.000000	-111.284828	-111.770281	-111.873391	0.000000	-0.197327	-0.297426	-0.346947	0.000000	0.000000	0.000000	0.000000	0.000000	-1.353657	-2.139433	-2.242945	0.000000	-9729.141000	-9733.279000	-9733.516000	0.000000	0.000000	0.000000	0.000000	
34.350000	0.000000	-110.885078	-111.396070	-111.507781	0.000000	-0.179992	-0.274796	-0.321771	0.000000	0.000000	0.000000	0.000000	0.000000	-0.726401	-1.470463	-1.568638	0.000000	-9677.808000	-9682.153000	-9682.410000	0.000000	0.000000	0.000000	0.000000	
34.400000	0.000000	-110.503078	-111.048883	-111.172430	0.000000	-0.163290	-0.253199	-0.297827	0.000000	0.000000	0.000000	0.000000	0.000000	-0.086375	-0.791862	-0.885115	0.000000	-9623.064000	-9627.694000	-9627.977000	0.000000	0.000000	0.000000	0.000000	
34.450000	0.000000	-110.135805	-110.721820	-110.859250	0.000000	-0.147789	-0.232978	-0.275335	0.000000	0.000000	0.000000	0.000000	0.000000	0.486799	-0.181506	-0.269996	0.000000	-9567.130000	-9572.086000	-9572.399000	0.000000	0.000000	0.000000	0.000000	
34.500000	0.000000	-109.746437	-110.372719	-110.524305	0.000000	-0.132891	-0.213941	-0.254317	0.000000	0.000000	0.000000	0.000000	0.000000	1.102486	0.466812	0.382475	0.000000	-9509.870000	-9515.154000	-9515.498000	0.000000	0.000000	0.000000	0.000000	
34.550000	0.000000	-109.351133	-110.017250	-110.183055	0.000000	-0.120145	-0.197677	-0.236370	0.000000	0.000000	0.000000	0.000000	0.000000	1.638042	1.030100	0.949294	0.000000	-9452.882000	-9458.490000	-9458.865000	0.000000	0.000000	0.000000	0.000000	
34.600000	0.000000	-108.972992	-109.683797	-109.865758	0.000000	-0.110149	-0.185062	-0.222506	0.000000	0.000000	0.000000	0.000000	0.000000	2.083000	1.495709	1.417524	0.000000	-9395.458000	-9401.430000	-9401.840000	0.000000	0.000000	0.000000	0.000000	
34.650000	0.000000	-108.637922	-109.402711	-109.604398	0.000000	-0.103264	-0.176325	-0.212883	0.000000	0.000000	0.000000	0.000000	0.000000	2.384376	1.811680	1.735352	0.000000	-9337.788000	-9344.197000	-9344.650000	0.000000	0.000000	0.000000	0.000000	
34.700000	0.000000	-108.328023	-109.155742	-109.380711	0.000000	-0.097668	-0.169469	-0.205433	0.000000	0.000000	0.000000	0.000000	0.000000	2.667934	2.105189	2.030110	0.000000	-9278.768000	-9285.688000	-9286.193000	0.000000	0.000000	0.000000	0.000000	
34.750000	0.000000	-108.046055	-108.943617	-109.194789	0.000000	-0.093836	-0.164826	-0.200410	0.000000	0.000000	0.000000	0.000000	0.000000	2.871075	2.314733	2.240453	0.000000	-9219.874000	-9227.359000	-9227.918000	0.000000	0.000000	0.000000	0.000000	
34.800000	0.000000	-107.778367	-108.748523	-109.027305	0.000000	-0.093282	-0.164691	-0.200495	0.000000	0.000000	0.000000	0.000000	0.000000	2.982733	2.423133	2.348396	0.000000	-9161.992000	-9170.061000	-9170.680000	0.000000	0.000000	0.000000	0.000000	
34.850000	0.000000	-107.510953	-108.553430	-108.860047	0.000000	-0.096484	-0.169980	-0.206827	0.000000	0.000000	0.000000	0.000000	0.000000	3.029217	2.453250	2.376336	0.000000	-9105.234000	-9113.888000	-9114.567000	0.000000	0.000000	0.000000	0.000000	
34.900000	0.000000	-107.248477	-108.365156	-108.700664	0.000000	-0.102203	-0.179014	-0.217510	0.000000	0.000000	0.000000	0.000000	0.000000	3.048899	2.446926	2.366567	0.000000	-9048.959000	-9058.211000	-9058.953000	0.000000	0.000000	0.000000	0.000000	
34.950000	0.000000	-107.016617	-108.216875	-108.585234	0.000000	-0.108786	-0.189463	-0.229882	0.000000	0.000000	0.000000	0.000000	0.000000	3.079216	2.446927	2.362551	0.000000	-8992.223000	-9002.148000	-9002.960000	0.000000	0.000000	0.000000	0.000000	
35.000000	0.000000	-106.798938	-108.088180	-108.491844	0.000000	-0.115373	-0.200130	-0.242583	0.000000	0.000000	0.000000	0.000000	0.000000	3.142363	2.478075	2.389450	0.000000	-8935.432000	-8946.074000	-8946.961000	0.000000	0.000000	0.000000	0.000000	
35.050000	0.000000	-106.572805	-107.951648	-108.391234	0.000000	-0.121985	-0.211396	-0.256178	0.000000	0.000000	0.000000	0.000000	0.000000	3.291415	2.590640	2.497153	0.000000	-8878.587000	-8889.947000	-8890.913000	0.000000	0.000000	0.000000	0.000000	
35.100000	0.000000	-106.325359	-107.788891	-108.262734	0.000000	-0.129779	-0.224792	-0.272379	0.000000	0.000000	0.000000	0.000000	0.000000	3.484809	2.740122	2.640780	0.000000	-8822.696000	-8834.736000	-8835.776000	0.000000	0.000000	0.000000	0.000000	
35.150000	0.000000	-106.063461	-107.604695	-108.110273	0.000000	-0.139916	-0.241489	-0.292349	0.000000	0.000000	0.000000	0.000000	0.000000	3.624934	2.828818	2.722639	0.000000	-8768.965000	-8781.628000	-8782.735000	0.000000	0.000000	0.000000	0.000000	
35.200000	0.000000	-105.796039	-107.409016	-107.944109	0.000000	-0.152196	-0.260955	-0.315391	0.000000	0.000000	0.000000	0.000000	0.000000	3.678707	2.826220	2.712572	0.000000	-8717.612000	-8730.849000	-8732.016000	0.000000	0.000000	0.000000	0.000000	
35.250000	0.000000	-105.531922	-107.213336	-107.776750	0.000000	-0.165424	-0.281410	-0.339434	0.000000	0.000000	0.000000	0.000000	0.000000	3.658584	2.749390	2.628245	0.000000	-8668.273000	-8682.061000	-8683.291000	0.000000	0.000000	0.000000	0.000000	
35.300000	0.000000	-105.278312	-107.024484	-107.614828	0.000000	-0.180225	-0.303345	-0.364892	0.000000	0.000000	0.000000	0.000000	0.000000	3.491678	2.526474	2.397961	0.000000	-8621.636000	-8635.940000	-8637.227000	0.000000	0.000000	0.000000	0.000000	
35.350000	0.000000	-105.023617	-106.828828	-107.443883	0.000000	-0.197211	-0.327875	-0.393137	0.000000	0.000000	0.000000	0.000000	0.000000	3.203873	2.179409	2.043130	0.000000	-8577.341000	-8592.120000	-8593.459000	0.000000	0.000000	0.000000	0.000000	
35.400000	0.000000	-104.759687	-106.615734	-107.252203	0.000000	-0.216392	-0.354923	-0.424043	0.000000	0.000000	0.000000	0.000000	0.000000	2.782584	1.696292	1.551941	0.000000	-8535.511000	-8550.695000	-8552.081000	0.000000	0.000000	0.000000	0.000000	
35.450000	0.000000	-104.473547	-106.373453	-107.028516	0.000000	-0.235162	-0.381490	-0.454434	0.000000	0.000000	0.000000	0.000000	0.000000	2.387604	1.240044	1.087691	0.000000	-8494.449000	-8509.987000	-8511.412000	0.000000	0.000000	0.000000	0.000000	
35.500000	0.000000	-104.163180	-106.100367	-106.771367	0.000000	-0.251305	-0.404459	-0.480754	0.000000	0.000000	0.000000	0.000000	0.000000	2.067592	0.866397	0.707035	0.000000	-8453.767000	-8469.600000	-8471.060000	0.000000	0.000000	0.000000	0.000000	
35.550000	0.000000	-103.812094	-105.775820	-106.458383	0.000000	-0.264716	-0.423746	-0.502931	0.000000	0.000000	0.000000	0.000000	0.000000	1.833513	0.586155	0.420749	0.000000	-8413.456000	-8429.498000	-8430.982000	0.000000	0.000000	0.000000	0.000000	
35.600000	0.000000	-103.410398	-105.387031	-106.075523	0.000000	-0.276711	-0.441203	-0.523077	0.000000	0.000000	0.000000	0.000000	0.000000	1.655671	0.365413	0.194381	0.000000	-8373.601000	-8389.746000	-8391.242000	0.000000	0.000000	0.000000	0.000000	
35.650000	0.000000	-102.977586	-104.961344	-105.653406	0.000000	-0.286516	-0.456019	-0.540374	0.000000	0.000000	0.000000	0.000000	0.000000	1.592185	0.262591	0.086374	0.000000	-8333.093000	-8349.294000	-8350.797000	0.000000	0.000000	0.000000	0.000000	
35.700000	0.000000	-102.556445	-104.554422	-105.253023	0.000000	-0.291805	-0.464791	-0.550885	0.000000	0.000000	0.000000	0.000000	0.000000	1.674496	0.317591	0.137742	0.000000	-8291.128500	-8307.442000	-8308.959000	0.000000	0.000000	0.000000	0.000000	
35.750000	0.000000	-102.150188	-104.171094	-104.879859	0.000000	-0.291035	-0.465261	-0.552001	0.000000	0.000000	0.000000	0.000000	0.000000	1.923686	0.557118	0.375927	0.000000	-8247.419000	-8263.914500	-8265.453500	0.000000	0.000000	0.000000	0.000000	
35.800000	0.000000	-101.750305	-103.800703	-104.522422	0.000000	-0.284872	-0.458345	-0.544760	0.000000	0.000000	0.000000	0.000000	0.000000	2.323066	0.962503	0.782002	0.000000	-8202.038000	-8218.768500	-8220.334000	0.000000	0.000000	0.000000	0.000000	
35.850000	0.000000	-101.357508	-103.442789	-104.179742	0.000000	-0.274962	-0.446151	-0.531489	0.000000	0.000000	0.000000	0.000000	0.000000	2.805901	1.463380	1.285141	0.000000	-8155.494000	-8172.502500	-8174.101000	0.000000	0.000000	0.000000	0.000000	
35.900000	0.000000	-100.975758	-103.101320	-103.855844	0.000000	-0.262699	-0.430496	-0.514211	0.000000	0.000000	0.000000	0.000000	0.000000	3.320704	2.004916	1.830081	0.000000	-8108.154000	-8125.483500	-8127.118000	0.000000	0.000000	0.000000	0.000000	
35.950000	0.000000	-100.593125	-102.761422	-103.534563	0.000000	-0.248486	-0.412016	-0.493676	0.000000	0.000000	0.000000	0.000000	0.000000	3.869001	2.586824	2.416297	0.000000	-8060.045000	-8077.714500	-8079.390000	0.000000	0.000000	0.000000	0.000000	
36.000000	0.000000	-100.201797	-102.412688	-103.204469	0.000000	-0.231966	-0.390079	-0.469115	0.000000	0.000000	0.000000	0.000000	0.000000	4.440220	3.200677	3.035647	0.000000	-8011.341000	-8029.349000	-8031.064000	0.000000	0.000000	0.000000	0.000000	
36.050000	0.000000	-99.805266	-102.058414	-102.868750	0.000000	-0.213901	-0.365512	-0.441379	0.000000	0.000000	0.000000	0.000000	0.000000	4.980348	3.791943	3.633548	0.000000	-7962.440500	-7980.785000	-7982.538500	0.000000	0.000000	0.000000	0.000000	
36.100000	0.000000	-99.428148	-101.728328	-102.559258	0.000000	-0.195891	-0.340309	-0.412653	0.000000	0.000000	0.000000	0.000000	0.000000	5.413733	4.281851	4.130829	0.000000	-7913.767500	-7932.487500	-7934.285000	0.000000	0.000000	0.000000	0.000000	
36.150000	0.000000	-99.071648	-101.423742	-102.277406	0.000000	-0.178786	-0.315686	-0.384327	0.000000	0.000000	0.000000	0.000000	0.000000	5.722346	4.649522	4.506241	0.000000	-7865.418000	-7884.550000	-7886.395500	0.000000	0.000000	0.000000	0.000000	
36.200000	0.000000	-98.738187	-101.148117	-102.027047	0.000000	-0.162488	-0.291545	-0.356310	0.000000	0.000000	0.000000	0.000000	0.000000	5.913931	4.902687	4.767510	0.000000	-7817.329000	-7836.920500	-7838.820000	0.000000	0.000000	0.000000	0.000000	
36.250000	0.000000	-98.435125	-100.910844	-101.818492	0.000000	-0.147338	-0.268427	-0.329241	0.000000	0.000000	0.000000	0.000000	0.000000	5.989461	5.040741	4.913820	0.000000	-7769.489500	-7789.605500	-7791.565500	0.000000	0.000000	0.000000	0.000000	
36.300000	0.000000	-98.175867	-100.730547	-101.672617	0.000000	-0.133898	-0.247509	-0.304607	0.000000	0.000000	0.000000	0.000000	0.000000	5.994241	5.104192	4.985037	0.000000	-7721.466000	-7742.211000	-7744.244000	0.000000	0.000000	0.000000	0.000000	
36.350000	0.000000	-97.955281	-100.600953	-101.582688	0.000000	-0.122256	-0.229053	-0.282760	0.000000	0.000000	0.000000	0.000000	0.000000	5.947268	5.110665	4.998594	0.000000	-7673.293000	-7694.763500	-7696.880500	0.000000	0.000000	0.000000	0.000000	
36.400000	0.000000	-97.750969	-100.493953	-101.518203	0.000000	-0.111533	-0.211924	-0.262439	0.000000	0.000000	0.000000	0.000000	0.000000	5.884529	5.098169	4.992763	0.000000	-7624.928000	-7647.174000	-7649.381000	0.000000	0.000000	0.000000	0.000000	
36.450000	0.000000	-97.540586	-100.380008	-101.446555	0.000000	-0.101203	-0.195263	-0.242622	0.000000	0.000000	0.000000	0.000000	0.000000	5.799817	5.063109	4.964295	0.000000	-7576.705500	-7599.718500	-7602.015500	0.000000	0.000000	0.000000	0.000000	
36.500000	0.000000	-97.325234	-100.259070	-101.367156	0.000000	-0.091717	-0.179565	-0.223822	0.000000	0.000000	0.000000	0.000000	0.000000	5.660986	4.972978	4.880642	0.000000	-7529.048500	-7552.813500	-7555.198500	0.000000	0.000000	0.000000	0.000000	
36.550000	0.000000	-97.124969	-100.157773	-101.309508	0.000000	-0.083853	-0.166236	-0.207758	0.000000	0.000000	0.000000	0.000000	0.000000	5.496897	4.851735	4.765110	0.000000	-7481.664500	-7506.217000	-7508.694500	0.000000	0.000000	0.000000	0.000000	
36.600000	0.000000	-96.971414	-100.115953	-101.316977	0.000000	-0.078085	-0.155906	-0.195139	0.000000	0.000000	0.000000	0.000000	0.000000	5.290841	4.681421	4.599574	0.000000	-7434.874000	-7460.315000	-7462.897000	0.000000	0.000000	0.000000	0.000000	
36.650000	0.000000	-96.847664	-100.112266	-101.366359	0.000000	-0.074089	-0.148243	-0.185631	0.000000	0.000000	0.000000	0.000000	0.000000	5.069238	4.488538	4.410542	0.000000	-7388.601000	-7414.996000	-7417.690500	0.000000	0.000000	0.000000	0.000000	
36.700000	0.000000	-96.720594	-100.102578	-101.408742	0.000000	-0.071750	-0.142919	-0.178795	0.000000	0.000000	0.000000	0.000000	0.000000	4.808981	4.251646	4.176800	0.000000	-7343.294000	-7370.624000	-7373.428000	0.000000	0.000000	0.000000	0.000000	
36.750000	0.000000	-96.579844	-100.073828	-101.429836	0.000000	-0.071124	-0.140147	-0.174928	0.000000	0.000000	0.000000	0.000000	0.000000	4.529666	3.989112	3.916549	0.000000	-7298.772000	-7326.991500	-7329.901000	0.000000	0.000000	0.000000	0.000000	
36.800000	0.000000	-96.448102	-100.055633	-101.462289	0.000000	-0.072144	-0.139897	-0.174017	0.000000	0.000000	0.000000	0.000000	0.000000	4.243438	3.712787	3.641596	0.000000	-7254.951000	-7284.072000	-7287.089000	0.000000	0.000000	0.000000	0.000000	
36.850000	0.000000	-96.355820	-100.087445	-101.549508	0.000000	-0.074371	-0.141515	-0.175303	0.000000	0.000000	0.000000	0.000000	0.000000	3.955168	3.429238	3.358736	0.000000	-7211.905500	-7242.014000	-7245.147500	0.000000	0.000000	0.000000	0.000000	
36.900000	0.000000	-96.292258	-100.154344	-101.674742	0.000000	-0.077904	-0.145029	-0.178775	0.000000	0.000000	0.000000	0.000000	0.000000	3.645936	3.120092	3.049670	0.000000	-7169.955500	-7201.100500	-7204.357500	0.000000	0.000000	0.000000	0.000000	
36.950000	0.000000	-96.209719	-100.195641	-101.771594	0.000000	-0.083042	-0.151090	-0.185263	0.000000	0.000000	0.000000	0.000000	0.000000	3.344932	2.811780	2.740459	0.000000	-7128.617000	-7160.745000	-7164.119500	0.000000	0.000000	0.000000	0.000000	
37.000000	0.000000	-96.068703	-100.162609	-101.787266	0.000000	-0.089392	-0.159457	-0.194607	0.000000	0.000000	0.000000	0.000000	0.000000	3.109514	2.560490	2.487123	0.000000	-7086.977500	-7119.962000	-7123.439000	0.000000	0.000000	0.000000	0.000000	
37.050000	0.000000	-95.868234	-100.054734	-101.721422	0.000000	-0.096122	-0.168963	-0.205476	0.000000	0.000000	0.000000	0.000000	0.000000	2.959426	2.388590	2.312371	0.000000	-7044.714000	-7078.433500	-7081.999000	0.000000	0.000000	0.000000	0.000000	
37.100000	0.000000	-95.622563	-99.888391	-101.591320	0.000000	-0.102956	-0.178878	-0.216910	0.000000	0.000000	0.000000	0.000000	0.000000	2.848230	2.253191	2.173797	0.000000	-7002.375500	-7036.724500	-7040.366500	0.000000	0.000000	0.000000	0.000000	
37.150000	0.000000	-95.356078	-99.694547	-101.430813	0.000000	-0.110208	-0.189529	-0.229238	0.000000	0.000000	0.000000	0.000000	0.000000	2.750429	2.128703	2.045802	0.000000	-6960.215500	-6995.137500	-6998.850000	0.000000	0.000000	0.000000	0.000000	
37.200000	0.000000	-95.109016	-99.527375	-101.300250	0.000000	-0.118405	-0.201918	-0.243703	0.000000	0.000000	0.000000	0.000000	0.000000	2.694199	2.039566	1.952325	0.000000	-6917.944500	-6953.500000	-6957.290000	0.000000	0.000000	0.000000	0.000000	
37.250000	0.000000	-94.892922	-99.402289	-101.216789	0.000000	-0.127529	-0.216048	-0.260319	0.000000	0.000000	0.000000	0.000000	0.000000	2.683800	1.989886	1.897452	0.000000	-6875.528000	-6911.804500	-6915.682500	0.000000	0.000000	0.000000	0.000000	
